model_name;temperature;phenomenon;decoding_scheme;question;seed;item_id;prompt;response;response_option
google/flan-t5-xl;9;metaphor;greedy;;3;1;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?


Your answer:
";she has no idea what the town is like;competitor
google/flan-t5-xl;9;metaphor;greedy;;3;2;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?


Your answer:
";He thinks his baby will be happy.;distractor_nonsequitut
google/flan-t5-xl;9;metaphor;greedy;;3;3;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?


Your answer:
";Andrew's job is to invest money wisely.;target
google/flan-t5-xl;9;metaphor;greedy;;3;4;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mark asked his mom what she thought about his new girlfriend. She replied: ""This young lady is 100% polyester."" What does she mean?


Your answer:
";Her clothes are cheap.;distractor_plausibleliteral
google/flan-t5-xl;9;metaphor;greedy;;3;5;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary said to her husband: ""Our kids are pieces of taffy."" What did she mean? 


Your answer:
";She is worried that they are too much like her childhood.;distractor_nonsequitut
google/flan-t5-xl;9;metaphor;greedy;;3;6;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mark saw a lady at the party and said to his friend: ""This lady's jewels are bursting stars."" What did Mark mean?


Your answer:
";The lady was full of sparkles.;distractor_literal
google/flan-t5-xl;9;metaphor;greedy;;3;7;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Ben was telling his friend about the fashion show that he attended. He said: ""This model was the blue canary at the show."" What did Ben mean? 


Your answer:
";This model was the eye candy of the show.;target
google/flan-t5-xl;9;metaphor;greedy;;3;8;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary said to her granddaughter: ""The queen is our nation's aunt."" What did Mary mean?


Your answer:
";She meant that the queen is one of the highest level people in the country.;distractor_nonsequitut
google/flan-t5-xl;9;metaphor;greedy;;3;9;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Abby and Kyle were walking along the promenade one night, and they saw a couple smiling at each other. Abby noted: ""This sunset sings to the lovers."" What did Abby mean?


Your answer:
";Abby means that the sunset is sweet for the couple and makes them romantic.;target
google/flan-t5-xl;9;metaphor;greedy;;3;10;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Jessica was giving a talk that her mom attended. After the talk, Jessica's mom called her husband and said: ""Jessica sailed towards the finish."" What did she mean?


Your answer:
";Jessica achieved her goal of becoming a speaker.;target
google/flan-t5-xl;9;metaphor;greedy;;3;11;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Jody and Mark were discussing their daughter's behavior. Mark said: ""She is walking all over her brothers."" What did Mark mean?


Your answer:
";She is a bully.;target
google/flan-t5-xl;9;metaphor;greedy;;3;12;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

During a business meeting, the general manager of the company said to the financial manager: ""The new accountant that you hired is a juggler."" What did the general manager mean? 


Your answer:
";He thought that the accountant was irresponsible.;distractor_nonsequitut
google/flan-t5-xl;9;metaphor;greedy;;3;13;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Ken was telling his friend about his shopping experience on Black Friday. Ken said: ""The store that I went to was a jungle."" What did Ken mean?


Your answer:
";"Ken said the store was ""like a jungle.""";target
google/flan-t5-xl;9;metaphor;greedy;;3;14;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Janet was telling her friend about the show that she saw last night. Janet said: ""The dancers were butterflies."" What did Janet mean?


Your answer:
";the dancers were great;target
google/flan-t5-xl;9;metaphor;greedy;;3;15;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Caitlyn was telling her husband about her new co-worker. Caitlyn said: ""Sally is a block of ice."" What did she mean?


Your answer:
";Sally is cold.;target
google/flan-t5-xl;9;metaphor;greedy;;3;16;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Robert and his wife are discussing their neighbor. Robert said: ""Our neighbor is a sheep."" What did Robert mean?  


Your answer:
";It was in a bad way.;distractor_nonsequitut
google/flan-t5-xl;9;metaphor;greedy;;3;17;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Lucy told her teacher: ""The book that you gave me has more holes in it than Swiss cheese."" What did Lucy mean?


Your answer:
";The book she received had a lot of grammar mistakes in it.;distractor_plausibleliteral
google/flan-t5-xl;9;metaphor;greedy;;3;18;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

The teacher told Sam: ""You have too much on your plate."" What did the teacher mean?


Your answer:
";Sam had too many things to do.;target
google/flan-t5-xl;9;metaphor;greedy;;3;19;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Melissa was discussing a new sales manager, who was hired a couple of days ago: ""She is a babe in the woods."" What did Melissa mean?


Your answer:
";She's inexperienced;target
google/flan-t5-xl;9;metaphor;greedy;;3;20;"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

John told his fiance: ""You are the tomato sauce to my pasta."" What did John mean?


Your answer:
";that he loves her;target
