model_name,temperature,phenomenon,decoding_scheme,question,seed,item_id,prompt,response,response_option
text-davinci-002,0.9,deceits,greedy,,0,1,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

Henry is sitting at his desk and watching TV, and reluctantly switches off the TV with the remote control and picks up a textbook. Shortly after, his mother comes in the room and asks, ""What have you been doing up here?"" Henry responds: “Reading."" Why has Henry responded in such a way?


Your answer:
",Henry has responded in such a way because he does not want to tell his mother that he was watching TV.,target
text-davinci-002,0.9,deceits,greedy,,0,2,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

It's Robert's birthday. Robert dresses very casually. On his birthday, he always receives a tie from Monica. He opens the package and finds a tie.  He says: ""Thanks. Really, I love it.” Why has Robert responded in such a way?


Your answer:
","
Robert has responded in such a way because he genuinely likes the tie that Monica has given him.",competitor
text-davinci-002,0.9,deceits,greedy,,0,3,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

Dan is playing in the living room. He brushes against his mother's vase. The vase falls down on the floor and breaks. When Dan's mother comes home, she asks Dan: ""What happened to my vase?"" Dan says, ""The dog knocked it over.” Why has Dan responded in such a way?


Your answer:
","
The most likely reason why Dan has responded in such a way is because he is afraid of getting in trouble. He may think that his mother will be more angry with him if she knows that he broke the vase, rather than if she thinks",target
text-davinci-002,0.9,deceits,greedy,,0,4,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

Peter's mother wants them to start eating healthier, and tells him that they will eat boiled sprouts tonight. Peter tells his mother: ""I don't think I can eat, I have a terrible stomach-ache.” Why has Peter responded in such a way?


Your answer:
","
Given that Peter's mother wants them to start eating healthier, it is likely that Peter is not used to eating foods like sprouts. He may be responding in this way because he is nervous about trying something new and is worried that he won't",incorrect_social_convention
text-davinci-002,0.9,deceits,greedy,,0,5,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

Today is Mandy's birthday. Her aunt has a big box with her and Mandy feels sure it will contain a pet rabbit for her. But when she opens it, she finds a fish bowl with a goldfish. When her aunt asks her whether she likes the gift, Mandy says: ""It's just what I wanted!” Why has Mandy responded in such a way?


Your answer:
","
Mandy has responded in such a way because she is happy with the gift.",competitor
text-davinci-002,0.9,deceits,greedy,,0,6,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

Marika baked an apple pie today. She spent the whole afternoon in the kitchen trying to follow the recipe, and told her friend Lars about the time it took. Marika gives Lars a piece of her pie. Lars takes a big bite but doesn't finish the slice. Later in the day, Marika asks: ""Do you like my apple pie?"", Lars says: ""Oh, yes, it was really tasty.” Why has Lars responded in such a way?


Your answer:
","
Lars is being polite. He doesn't want to hurt Marika's feelings by telling her that he didn't like the pie.",target
text-davinci-002,0.9,deceits,greedy,,0,7,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

It was Christmas Eve, and Sally was in her bedroom. She overheard her mother talking about picking up Sally's computer at the Apple store earlier that day. The next morning the family opened their Christmas presents. After Sally opened her present, her mother asked her, ""Sally, are you surprised?"" Sally answered, ""Yes, I had no idea I was going to get a MacBook!” Why has Sally responded in such a way?


Your answer:
","
Sally is surprised because she wasn't expecting to receive a MacBook for Christmas.",competitor
text-davinci-002,0.9,deceits,greedy,,0,8,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

Oscar had tickets to see a hockey game with his buddies, so he called in sick at work. At the game, Oscar was having so much fun that he didn't notice his boss sitting a few rows behind him. The next day at work, the boss called Oscar into his office. He asked Oscar, ""Did you get a lot of rest yesterday?"" Oscar replied, ""Yes, the day of bed rest cured me.” Why has Oscar responded in such a way?


Your answer:
","
Oscar has responded in such a way because he is trying to cover up the fact that he lied about being sick in order to go to the hockey game.",target
text-davinci-002,0.9,deceits,greedy,,0,9,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

It's Ed's birthday and he is an avid rollerblader. He mentioned to his aunt that his rollerblades have gotten quite worn out. When he opens his birthday gift from her, he finds a pair of socks. Ed says to his aunt, ""Thank you for such a great gift.” Why has Ed responded like this?


Your answer:
","
Ed has responded like this because he is happy with the socks his aunt has given him.",competitor
text-davinci-002,0.9,deceits,greedy,,0,10,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

Hiroshi and Taro are very close friends and they usually play together. Taro takes very good care of all his toys. One day Hiroshi was careless and broke Taro's remote control car. Taro said to Hirosho, ""Don't worry about it, I don't care.” Why has Taro responded like this?


Your answer:
","
The most likely reason why Taro has responded like this is because he values his friendship with Hiroshi more than the remote control car. He is willing to forgive Hiroshi and move on, rather than dwell on the negative incident.",target
text-davinci-002,0.9,deceits,greedy,,0,11,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

Katie, John's wife, just got a new haircut that she is really excited about. John has been avoiding the topic. Katie finally asks John if he likes her new style. John responds, ""It looks great!” Why has John responded like this?


Your answer:
","
John is likely trying to avoid an argument with Katie. He may not like her new haircut, but he knows that it is important to her. By saying that it looks great, he is hoping to avoid a disagreement.",target
text-davinci-002,0.9,deceits,greedy,,0,12,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

One night at a party Lucy and her best friend Mary are talking with some acquaintances.  Mary tells a long story to a group of people and a few of them smile. Afterwards, Mary asks Lucy whether she thought her joke was funny. Lucy says, ""Of course, you know I think you're funny!” Why has Lucy responded like this?


Your answer:
","
Lucy is being polite. She does not want to hurt her friend's feelings by telling her that she did not think the joke was funny.",target
