model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,shuffled_options,shuffled_option_names,option_numbering,token_cond_log_probs,token_cond_probs,prior_token_log_probs,null_prior_token_log_probs,token_probs,sentence_cond_probs,mean_sentence_cond_probs,prior_sentence_probs,sentence_mi,sentence_surprisal,mean_sentence_surprisal,sentence_mi_surprisal
google/flan-t5-xl,0.1,2,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. All houses in this town have chimneys.
B. The people living in this town are very welcoming.
C. The town is a chimney.
D. Mary found a job at a company installing chimneys.
E. The town is not one of the cleanest ones.
Your answer:
",,A,target,All houses in this town have chimneys.,distractor_plausibleliteral,A,[-3.4648544788360596],[0.031277556641622656],[-3.527845621109009],[-3.447721242904663],[0.0318180594581748],0.031277556641622656,0.031277556641622656,0.0318180594581748,0.983012703296295,-3.4648544788360596,-3.4648544788360596,1.0049694377022669
google/flan-t5-xl,0.1,2,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. All houses in this town have chimneys.
B. The people living in this town are very welcoming.
C. The town is a chimney.
D. Mary found a job at a company installing chimneys.
E. The town is not one of the cleanest ones.
Your answer:
",,B,competitor,The people living in this town are very welcoming.,competitor,B,[-3.4648544788360596],[0.031277556641622656],[-2.824583053588867],[-3.447721242904663],[0.0318180594581748],0.031277556641622656,0.031277556641622656,0.0318180594581748,0.983012703296295,-3.4648544788360596,-3.4648544788360596,1.0049694377022669
google/flan-t5-xl,0.1,2,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. All houses in this town have chimneys.
B. The people living in this town are very welcoming.
C. The town is a chimney.
D. Mary found a job at a company installing chimneys.
E. The town is not one of the cleanest ones.
Your answer:
",,C,distractor_plausibleliteral,The town is a chimney.,distractor_literal,C,[-3.4648544788360596],[0.031277556641622656],[-3.3048248291015625],[-3.447721242904663],[0.0318180594581748],0.031277556641622656,0.031277556641622656,0.0318180594581748,0.983012703296295,-3.4648544788360596,-3.4648544788360596,1.0049694377022669
google/flan-t5-xl,0.1,2,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. All houses in this town have chimneys.
B. The people living in this town are very welcoming.
C. The town is a chimney.
D. Mary found a job at a company installing chimneys.
E. The town is not one of the cleanest ones.
Your answer:
",,D,distractor_literal,Mary found a job at a company installing chimneys.,distractor_nonsequitut,D,[-3.4648544788360596],[0.031277556641622656],[-4.7416276931762695],[-3.447721242904663],[0.0318180594581748],0.031277556641622656,0.031277556641622656,0.0318180594581748,0.983012703296295,-3.4648544788360596,-3.4648544788360596,1.0049694377022669
google/flan-t5-xl,0.1,2,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. All houses in this town have chimneys.
B. The people living in this town are very welcoming.
C. The town is a chimney.
D. Mary found a job at a company installing chimneys.
E. The town is not one of the cleanest ones.
Your answer:
",,E,distractor_nonsequitut,The town is not one of the cleanest ones.,target,E,[-3.4648544788360596],[0.031277556641622656],[-3.9157567024230957],[-3.447721242904663],[0.0318180594581748],0.031277556641622656,0.031277556641622656,0.0318180594581748,0.983012703296295,-3.4648544788360596,-3.4648544788360596,1.0049694377022669
google/flan-t5-xl,0.1,2,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. Their baby is an egg.
B. Mike and his wife are very much in love with each other.
C. Their baby is growing bigger every day.
D. The baby in his wife's womb is the size of an egg.
E. Mike is worried that the bird flu virus affected their baby.
Your answer:
",,A,target,Their baby is an egg.,distractor_literal,A,[-1.8925223350524902],[0.1506912352862754],[-3.527845621109009],[-2.260920763015747],[0.1042544469085611],0.1506912352862754,0.1506912352862754,0.1042544469085611,1.445417819140538,-1.8925223350524902,-1.8925223350524902,0.8370582313234782
google/flan-t5-xl,0.1,2,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. Their baby is an egg.
B. Mike and his wife are very much in love with each other.
C. Their baby is growing bigger every day.
D. The baby in his wife's womb is the size of an egg.
E. Mike is worried that the bird flu virus affected their baby.
Your answer:
",,B,competitor,Mike and his wife are very much in love with each other.,target,B,[-1.8925223350524902],[0.1506912352862754],[-2.824583053588867],[-2.260920763015747],[0.1042544469085611],0.1506912352862754,0.1506912352862754,0.1042544469085611,1.445417819140538,-1.8925223350524902,-1.8925223350524902,0.8370582313234782
google/flan-t5-xl,0.1,2,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. Their baby is an egg.
B. Mike and his wife are very much in love with each other.
C. Their baby is growing bigger every day.
D. The baby in his wife's womb is the size of an egg.
E. Mike is worried that the bird flu virus affected their baby.
Your answer:
",,C,distractor_plausibleliteral,Their baby is growing bigger every day.,distractor_nonsequitut,C,[-1.8925223350524902],[0.1506912352862754],[-3.3048248291015625],[-2.260920763015747],[0.1042544469085611],0.1506912352862754,0.1506912352862754,0.1042544469085611,1.445417819140538,-1.8925223350524902,-1.8925223350524902,0.8370582313234782
google/flan-t5-xl,0.1,2,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. Their baby is an egg.
B. Mike and his wife are very much in love with each other.
C. Their baby is growing bigger every day.
D. The baby in his wife's womb is the size of an egg.
E. Mike is worried that the bird flu virus affected their baby.
Your answer:
",,D,distractor_literal,The baby in his wife's womb is the size of an egg.,distractor_plausibleliteral,D,[-1.8925223350524902],[0.1506912352862754],[-4.7416276931762695],[-2.260920763015747],[0.1042544469085611],0.1506912352862754,0.1506912352862754,0.1042544469085611,1.445417819140538,-1.8925223350524902,-1.8925223350524902,0.8370582313234782
google/flan-t5-xl,0.1,2,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
A. Their baby is an egg.
B. Mike and his wife are very much in love with each other.
C. Their baby is growing bigger every day.
D. The baby in his wife's womb is the size of an egg.
E. Mike is worried that the bird flu virus affected their baby.
Your answer:
",,E,distractor_nonsequitut,Mike is worried that the bird flu virus affected their baby.,competitor,E,[-1.8925223350524902],[0.1506912352862754],[-3.9157567024230957],[-2.260920763015747],[0.1042544469085611],0.1506912352862754,0.1506912352862754,0.1042544469085611,1.445417819140538,-1.8925223350524902,-1.8925223350524902,0.8370582313234782
