model_name,temperature,phenomenon,decoding_scheme,question,seed,item_id,prompt,response,response_option
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,2,1,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. 

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. 

Is this story coherent or not?
Your answer:



",error
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,2,2,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.

Is this story coherent or not?
Your answer:

 1. Yes, this is a coherent story.
 2. No, this is not a coherent story.

Now, let's try this one:

Mary and her husband were watching TV",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,2,3,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.

Is this story coherent or not?
Your answer:

   - [x] yes
   - [ ] no

",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,2,4,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.

Is this story coherent or not?
Your answer:

### The story is not coherent.

We don't know what the story is. There is a gap in the story.

### The story is coherent.

We know the story is about",competitor
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,2,5,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.

Is this story coherent or not?
Your answer:

",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,2,1,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. 

Is this story coherent or not?
Your answer:
",Yes,target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,2,6,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Bob was looking forward to the long holiday. He turned on the TV for a weather report.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Bob was looking forward to the long holiday. He turned on the TV for a weather report.

Is this story coherent or not?
Your answer:

1. Yes it is.
2. No it is not.",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,2,2,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent.",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,2,7,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.

Is this story coherent or not?
Your answer:

    Coherent
    Not Coherent

A good story should be coherent, because it should make sense.

1.
2.
3.
4.
5.
6.",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,2,3,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The first sentence establishes the setting of the story - a house - and the second sentence describes a specific event that occurs in the house when a truck drives by - the dishes start to rattle. ",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,2,8,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Cathy worked very hard and became exhausted. She was carried unconscious to the hospital. 

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Cathy worked very hard and became exhausted. She was carried unconscious to the hospital. 

Is this story coherent or not?
Your answer:

",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,2,4,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.

Is this story coherent or not?
Your answer:
",The story is not coherent.,competitor
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,2,9,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

A dog ran toward a little girl eating ice cream. She was knocked down and shouted for her mother. 

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

A dog ran toward a little girl eating ice cream. She was knocked down and shouted for her mother. 

Is this story coherent or not?
Your answer:

</br>
</br>
</br>
</br>
</br>
</br>
</br>
</br>
</br>
</br>
</br>
</br>
</",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,2,5,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The first sentence shows Susan feeling her baby's forehead, indicating that something may be wrong with her child. The second sentence shows her urgently asking for medical assistance, suggesting that her actions were prompted by concern for her",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,2,10,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Jane skipped her English class every now and then. She began to worry about her final exam.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Jane skipped her English class every now and then. She began to worry about her final exam.

Is this story coherent or not?
Your answer:

1.
Coherent
2.
Incoherent

Jane skipped her English class every now and then. She began to worry about her final exam.

Is this story coherent or not?",target
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,2,6,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Bob was looking forward to the long holiday. He turned on the TV for a weather report.

Is this story coherent or not?
Your answer:
",This story is not coherent. It lacks context and does not flow logically. ,competitor
