model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,shuffled_options,shuffled_option_names,option_numbering,token_cond_log_probs,token_cond_probs,prior_token_log_probs,null_prior_token_log_probs,token_probs,sentence_cond_probs,mean_sentence_cond_probs,prior_sentence_probs,sentence_mi,sentence_surprisal,mean_sentence_surprisal,sentence_mi_surprisal
EleutherAI/pythia-12b,0.1,0,1,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. ","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,A,target,coherent,target,A,"tensor([-1.3730, -1.6250], dtype=torch.float16)","[tensor(0.2534, dtype=torch.float16), tensor(0.1969, dtype=torch.float16)]","tensor([-3.5957], dtype=torch.float16)","tensor([-1.2188, -1.7812], dtype=torch.float16)","[tensor(0.2957, dtype=torch.float16), tensor(0.1685, dtype=torch.float16)]",0.0499,0.22509765625,0.0498,1.002,-2.998,-1.4990234375,0.9995
EleutherAI/pythia-12b,0.1,0,1,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. ","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,B,competitor,incoherent,competitor,B,"tensor([-1.3730, -5.0703], dtype=torch.float16)","[tensor(0.2534, dtype=torch.float16), tensor(0.0063, dtype=torch.float16)]","tensor([-5.1289], dtype=torch.float16)","tensor([-1.2188, -5.0312], dtype=torch.float16)","[tensor(0.2957, dtype=torch.float16), tensor(0.0065, dtype=torch.float16)]",0.001592,0.1298828125,0.001931,0.824,-6.445,-3.22265625,1.031
EleutherAI/pythia-12b,0.1,0,2,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,A,target,coherent,target,A,"tensor([-1.3887, -1.5303], dtype=torch.float16)","[tensor(0.2494, dtype=torch.float16), tensor(0.2164, dtype=torch.float16)]","tensor([-3.5957], dtype=torch.float16)","tensor([-1.2188, -1.7812], dtype=torch.float16)","[tensor(0.2957, dtype=torch.float16), tensor(0.1685, dtype=torch.float16)]",0.054,0.23291015625,0.0498,1.084,-2.918,-1.458984375,0.9727
EleutherAI/pythia-12b,0.1,0,2,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,B,competitor,incoherent,competitor,B,"tensor([-1.3887, -4.8516], dtype=torch.float16)","[tensor(0.2494, dtype=torch.float16), tensor(0.0078, dtype=torch.float16)]","tensor([-5.1289], dtype=torch.float16)","tensor([-1.2188, -5.0312], dtype=torch.float16)","[tensor(0.2957, dtype=torch.float16), tensor(0.0065, dtype=torch.float16)]",0.001948,0.128662109375,0.001931,1.009,-6.242,-3.12109375,0.9985
EleutherAI/pythia-12b,0.1,0,3,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,A,target,incoherent,competitor,A,"tensor([-1.3535, -1.9062], dtype=torch.float16)","[tensor(0.2583, dtype=torch.float16), tensor(0.1487, dtype=torch.float16)]","tensor([-3.5957], dtype=torch.float16)","tensor([-1.3086, -1.8770], dtype=torch.float16)","[tensor(0.2703, dtype=torch.float16), tensor(0.1531, dtype=torch.float16)]",0.0384,0.2034912109375,0.04138,0.9277,-3.26,-1.6298828125,1.023
EleutherAI/pythia-12b,0.1,0,3,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,B,competitor,coherent,target,B,"tensor([-1.3535, -4.9453], dtype=torch.float16)","[tensor(0.2583, dtype=torch.float16), tensor(0.0071, dtype=torch.float16)]","tensor([-5.1289], dtype=torch.float16)","tensor([-1.3086, -4.6797], dtype=torch.float16)","[tensor(0.2703, dtype=torch.float16), tensor(0.0093, dtype=torch.float16)]",0.001839,0.1326904296875,0.00251,0.7324,-6.297,-3.1484375,1.052
EleutherAI/pythia-12b,0.1,0,4,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,A,target,coherent,target,A,"tensor([-1.2900, -1.6680], dtype=torch.float16)","[tensor(0.2751, dtype=torch.float16), tensor(0.1886, dtype=torch.float16)]","tensor([-3.5957], dtype=torch.float16)","tensor([-1.2188, -1.7812], dtype=torch.float16)","[tensor(0.2957, dtype=torch.float16), tensor(0.1685, dtype=torch.float16)]",0.05188,0.23193359375,0.0498,1.042,-2.957,-1.478515625,0.986
EleutherAI/pythia-12b,0.1,0,4,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,B,competitor,incoherent,competitor,B,"tensor([-1.2900, -4.1992], dtype=torch.float16)","[tensor(0.2751, dtype=torch.float16), tensor(0.0150, dtype=torch.float16)]","tensor([-5.1289], dtype=torch.float16)","tensor([-1.2188, -5.0312], dtype=torch.float16)","[tensor(0.2957, dtype=torch.float16), tensor(0.0065, dtype=torch.float16)]",0.004128,0.14501953125,0.001931,2.137,-5.49,-2.744140625,0.878
EleutherAI/pythia-12b,0.1,0,5,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,A,target,coherent,target,A,"tensor([-1.3154, -1.2754], dtype=torch.float16)","[tensor(0.2683, dtype=torch.float16), tensor(0.2793, dtype=torch.float16)]","tensor([-3.5957], dtype=torch.float16)","tensor([-1.2188, -1.7812], dtype=torch.float16)","[tensor(0.2957, dtype=torch.float16), tensor(0.1685, dtype=torch.float16)]",0.07495,0.27392578125,0.0498,1.505,-2.59,-1.294921875,0.8633
EleutherAI/pythia-12b,0.1,0,5,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,B,competitor,incoherent,competitor,B,"tensor([-1.3154, -4.1523], dtype=torch.float16)","[tensor(0.2683, dtype=torch.float16), tensor(0.0157, dtype=torch.float16)]","tensor([-5.1289], dtype=torch.float16)","tensor([-1.2188, -5.0312], dtype=torch.float16)","[tensor(0.2957, dtype=torch.float16), tensor(0.0065, dtype=torch.float16)]",0.004223,0.1419677734375,0.001931,2.188,-5.47,-2.734375,0.875
