model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,shuffled_options,shuffled_option_names,option_numbering,token_cond_log_probs,token_cond_probs,prior_token_log_probs,null_prior_token_log_probs,token_probs,sentence_cond_probs,mean_sentence_cond_probs,prior_sentence_probs,sentence_mi,sentence_surprisal,mean_sentence_surprisal,sentence_mi_surprisal
meta-llama/Llama-2-7b-hf,0.1,0,1,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. ","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,A,target,coherent,target,A,[4.341865539550781],[76.85077385005681],[4.54543924331665],[4.548283100128174],[94.47007334154192],76.85077385005681,76.85077385005681,94.47007334154192,0.8134933226124927,4.341865539550781,4.341865539550781,0.9546163780852657
meta-llama/Llama-2-7b-hf,0.1,0,1,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. ","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,B,competitor,incoherent,competitor,B,[5.541084289550781],[254.9542939167088],[5.72122049331665],[5.567814350128174],[261.861136560905],254.9542939167088,254.9542939167088,261.861136560905,0.9736240255621522,5.541084289550781,5.541084289550781,0.9951991824984651
meta-llama/Llama-2-7b-hf,0.1,0,2,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,A,target,coherent,target,A,[3.9626784324645996],[52.59801768647544],[4.54543924331665],[4.548283100128174],[94.47007334154192],52.59801768647544,52.59801768647544,94.47007334154192,0.5567690997371776,3.9626784324645996,3.9626784324645996,0.8712470937336615
meta-llama/Llama-2-7b-hf,0.1,0,2,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,B,competitor,incoherent,competitor,B,[5.2048659324646],[182.1564498653674],[5.72122049331665],[5.567814350128174],[261.861136560905],182.1564498653674,182.1564498653674,261.861136560905,0.6956223143979233,5.2048659324646,5.2048659324646,0.9348131250720996
meta-llama/Llama-2-7b-hf,0.1,0,3,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,A,target,incoherent,competitor,A,[4.084822177886963],[59.431368600012185],[4.54543924331665],[4.474096775054932],[87.7153379379319],59.431368600012185,59.431368600012185,87.7153379379319,0.6775481916522548,4.084822177886963,4.084822177886963,0.9129937020275586
meta-llama/Llama-2-7b-hf,0.1,0,3,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. incoherent
B. coherent
Your answer:
",Is this story coherent or not?,B,competitor,coherent,target,B,[5.287947177886963],[197.93667927129695],[5.72122049331665],[5.450659275054932],[232.91166815481793],197.93667927129695,197.93667927129695,232.91166815481793,0.8498358233376575,5.287947177886963,5.287947177886963,0.9701481804389013
meta-llama/Llama-2-7b-hf,0.1,0,4,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,A,target,coherent,target,A,[4.135135173797607],[62.498038596730694],[4.54543924331665],[4.548283100128174],[94.47007334154192],62.498038596730694,62.498038596730694,94.47007334154192,0.6615644127932315,4.135135173797607,4.135135173797607,0.9091639818288964
meta-llama/Llama-2-7b-hf,0.1,0,4,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,B,competitor,incoherent,competitor,B,[5.443728923797607],[231.30308893040308],[5.72122049331665],[5.567814350128174],[261.861136560905],231.30308893040308,231.30308893040308,261.861136560905,0.883304380207658,5.443728923797607,5.443728923797607,0.9777137996119232
meta-llama/Llama-2-7b-hf,0.1,0,5,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,A,target,coherent,target,A,[3.9486310482025146],[51.864318463043524],[4.54543924331665],[4.548283100128174],[94.47007334154192],51.864318463043524,51.864318463043524,94.47007334154192,0.5490026272715606,3.9486310482025146,3.9486310482025146,0.8681585911156761
meta-llama/Llama-2-7b-hf,0.1,0,5,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Choose one of the following options and return the label of that option.
A. coherent
B. incoherent
Your answer:
",Is this story coherent or not?,B,competitor,incoherent,competitor,B,[5.229881286621094],[186.77063003147776],[5.72122049331665],[5.567814350128174],[261.861136560905],186.77063003147776,186.77063003147776,261.861136560905,0.7132430282873905,5.229881286621094,5.229881286621094,0.93930597497395
