model_name,seed,item_id,phenomenon,prompt,question,options,option_names,shuffled_options,shuffled_option_names,option_numbering,cosine_sims,choice_probs_rounded,chosen_option
google/flan-t5-xl,0,1,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. Is this story coherent or not?
Your answer:
",Is this story coherent or not?,coherent,target,coherent,target,A,0.002874674,0.50192523,target
google/flan-t5-xl,0,1,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. Is this story coherent or not?
Your answer:
",Is this story coherent or not?,incoherent,competitor,incoherent,competitor,B,-0.0048262416,0.49807474,target
google/flan-t5-xl,0,2,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,coherent,target,coherent,target,A,0.0019161218,0.50147635,target
google/flan-t5-xl,0,2,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,incoherent,competitor,incoherent,competitor,B,-0.0039891247,0.49852368,target
google/flan-t5-xl,0,3,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,coherent,target,incoherent,competitor,A,-0.0045473636,0.49827147,target
google/flan-t5-xl,0,3,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,incoherent,competitor,coherent,target,B,0.0023668027,0.50172853,target
google/flan-t5-xl,0,4,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,coherent,target,coherent,target,A,0.0023499648,0.50202787,target
google/flan-t5-xl,0,4,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,incoherent,competitor,incoherent,competitor,B,-0.0057615982,0.49797213,target
google/flan-t5-xl,0,5,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,coherent,target,coherent,target,A,0.0040979576,0.5018368,target
google/flan-t5-xl,0,5,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,incoherent,competitor,incoherent,competitor,B,-0.0032491754,0.49816325,target
google/flan-t5-xl,0,6,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Bob was looking forward to the long holiday. He turned on the TV for a weather report.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,coherent,target,coherent,target,A,0.0025595601,0.5015148,target
google/flan-t5-xl,0,6,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Bob was looking forward to the long holiday. He turned on the TV for a weather report.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,incoherent,competitor,incoherent,competitor,B,-0.0034994737,0.4984852,target
google/flan-t5-xl,0,7,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,coherent,target,coherent,target,A,0.0018276833,0.5016102,target
google/flan-t5-xl,0,7,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,incoherent,competitor,incoherent,competitor,B,-0.004613279,0.49838978,target
google/flan-t5-xl,0,8,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Cathy worked very hard and became exhausted. She was carried unconscious to the hospital. Is this story coherent or not?
Your answer:
",Is this story coherent or not?,coherent,target,coherent,target,A,0.0022802937,0.5018564,target
google/flan-t5-xl,0,8,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Cathy worked very hard and became exhausted. She was carried unconscious to the hospital. Is this story coherent or not?
Your answer:
",Is this story coherent or not?,incoherent,competitor,incoherent,competitor,B,-0.0051453337,0.4981436,target
google/flan-t5-xl,0,9,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

A dog ran toward a little girl eating ice cream. She was knocked down and shouted for her mother. Is this story coherent or not?
Your answer:
",Is this story coherent or not?,coherent,target,coherent,target,A,0.0027898615,0.5019089,target
google/flan-t5-xl,0,9,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

A dog ran toward a little girl eating ice cream. She was knocked down and shouted for her mother. Is this story coherent or not?
Your answer:
",Is this story coherent or not?,incoherent,competitor,incoherent,competitor,B,-0.0048457817,0.4980911,target
google/flan-t5-xl,0,10,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Jane skipped her English class every now and then. She began to worry about her final exam.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,coherent,target,incoherent,competitor,A,-0.004456601,0.49811894,target
google/flan-t5-xl,0,10,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Jane skipped her English class every now and then. She began to worry about her final exam.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,incoherent,competitor,coherent,target,B,0.0030676355,0.50188106,target
google/flan-t5-xl,0,11,coherence,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Vicky was planning her first trip to Europe. She put her favorite bathing suit in her bag.Is this story coherent or not?
Your answer:
",Is this story coherent or not?,coherent,target,incoherent,competitor,A,-0.0038298597,0.49822238,target
