model_name,seed,item_id,phenomenon,prompt,question,options,option_names,shuffled_options,shuffled_option_names,option_numbering,cosine_sims,choice_probs_rounded,chosen_option
google/flan-t5-xl,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
Your answer:
",,The town is not one of the cleanest ones.,target,All houses in this town have chimneys.,distractor_plausibleliteral,A,-0.012609882,0.19983855,distractor_literal
google/flan-t5-xl,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
Your answer:
",,The people living in this town are very welcoming.,competitor,The people living in this town are very welcoming.,competitor,B,-0.011245106,0.20011145,distractor_literal
google/flan-t5-xl,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
Your answer:
",,All houses in this town have chimneys.,distractor_plausibleliteral,The town is not one of the cleanest ones.,target,C,-0.012238886,0.19991268,distractor_literal
google/flan-t5-xl,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
Your answer:
",,The town is a chimney.,distractor_literal,Mary found a job at a company installing chimneys.,distractor_nonsequitut,D,-0.011949167,0.19997063,distractor_literal
google/flan-t5-xl,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
Your answer:
",,Mary found a job at a company installing chimneys.,distractor_nonsequitut,The town is a chimney.,distractor_literal,E,-0.010969277,0.20016666,distractor_literal
google/flan-t5-xl,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
Your answer:
",,Mike and his wife are very much in love with each other.,target,Mike and his wife are very much in love with each other.,target,A,-0.011288154,0.19996135,distractor_literal
google/flan-t5-xl,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
Your answer:
",,Mike is worried that the bird flu virus affected their baby.,competitor,The baby in his wife's womb is the size of an egg.,distractor_plausibleliteral,B,-0.011575423,0.19990392,distractor_literal
google/flan-t5-xl,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
Your answer:
",,The baby in his wife's womb is the size of an egg.,distractor_plausibleliteral,Mike is worried that the bird flu virus affected their baby.,competitor,C,-0.010788328,0.20006134,distractor_literal
google/flan-t5-xl,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
Your answer:
",,Their baby is an egg.,distractor_literal,Their baby is an egg.,distractor_literal,D,-0.010419342,0.20013516,distractor_literal
google/flan-t5-xl,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
Your answer:
",,Their baby is growing bigger every day.,distractor_nonsequitut,Their baby is growing bigger every day.,distractor_nonsequitut,E,-0.011403552,0.19993828,distractor_literal
google/flan-t5-xl,0,3,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?
Your answer:
",,They buy stocks hoping for future profit.,target,The investors dress and eat well.,competitor,A,-0.010957748,0.19994688,target
google/flan-t5-xl,0,3,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?
Your answer:
",,The investors dress and eat well.,competitor,They buy stocks hoping for future profit.,target,B,-0.010241868,0.20009005,target
google/flan-t5-xl,0,3,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?
Your answer:
",,The investors enjoy picking nuts as much as squirrels do.,distractor_plausibleliteral,Bob is allergic to nuts.,distractor_nonsequitut,C,-0.010245341,0.20008937,target
google/flan-t5-xl,0,3,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?
Your answer:
",,Squirrels were hired to work in the company.,distractor_literal,The investors enjoy picking nuts as much as squirrels do.,distractor_plausibleliteral,D,-0.011172519,0.19990394,target
google/flan-t5-xl,0,3,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?
Your answer:
",,Bob is allergic to nuts.,distractor_nonsequitut,Squirrels were hired to work in the company.,distractor_literal,E,-0.01084311,0.19996978,target
