model_name,temperature,phenomenon,decoding_scheme,question,seed,item_id,prompt,response,response_option
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,1,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. 

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The first sentence sets the scene of Mary's exam about to start, and the second sentence describes her physical reaction to the situation.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,2,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,3,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The first sentence establishes a situation where a truck drives by the house, and the second sentence describes a consequence of this event, which is the dishes starting to rattle.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,4,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.

Is this story coherent or not?
Your answer:
","
Not coherent.",competitor
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,5,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,6,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Bob was looking forward to the long holiday. He turned on the TV for a weather report.

Is this story coherent or not?
Your answer:
","
Not coherent. The two sentences do not seem to be related or connected in any way.",competitor
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,7,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.

Is this story coherent or not?
Your answer:
","
Not coherent. There is no clear connection between Sharon's car being wrecked and her going to the bank for a loan.",competitor
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,8,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Cathy worked very hard and became exhausted. She was carried unconscious to the hospital. 

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The first sentence establishes that Cathy was working hard, and the second sentence explains the consequence of her hard work - becoming exhausted and needing to be taken to the hospital.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,9,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

A dog ran toward a little girl eating ice cream. She was knocked down and shouted for her mother. 

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,10,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Jane skipped her English class every now and then. She began to worry about her final exam.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. Skipping English class could lead to worry about the final exam.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,11,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Vicky was planning her first trip to Europe. She put her favorite bathing suit in her bag.

Is this story coherent or not?
Your answer:
","
Not coherent. The sentences do not seem to be related or connected in any way.",competitor
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,12,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Dick tripped over a chair and hit his head. A mirror fell down and shattered on the floor. 

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The first sentence sets up the action of Dick tripping over a chair and hitting his head, and the second sentence continues the action by describing a mirror falling and shattering on the floor. Both sentences are connected",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,13,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The Senator wanted to practice corporate law. He decided not to run for re-election.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The Senator's decision to not run for re-election suggests that he has made a career change and wants to pursue corporate law instead.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,14,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Joey got angry at his brother in a game. The next day his body was covered with bruises.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. It suggests that Joey's anger towards his brother in the game led to a physical altercation, resulting in bruises on his body the next day.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,15,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The rain storm was approaching the city. The papers on the desk blew off onto the floor.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The first sentence sets the scene of a rain storm approaching the city, and the second sentence describes a consequence of the storm - the papers on the desk blowing off onto the floor. ",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,16,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Greg was working too hard to have enough rest. His driving became more dangerous each day.

Is this story coherent or not?
Your answer:
","
Not coherent.",competitor
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,17,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Lisa commuted to her office an hour each way. She opened the paper to look at the apartment listing.

Is this story coherent or not?
Your answer:
","
Not coherent. The two sentences do not seem to be related or connected in any way.",competitor
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,18,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Richard remembered it was a big day for Karen. He spent the whole day shopping for a present.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,19,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Jerry read the copy of his manuscript. The next day he yelled at his secretary.

Is this story coherent or not?
Your answer:
","
Not coherent.",competitor
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,20,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Cleo brushed against a table with a vase on it. The water spilled onto the expensive carpet.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The first sentence sets up the scene with Cleo brushing against a table, and the second sentence follows with the consequence of the vase spilling water onto the carpet.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,21,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Some friends had remembered her birthday.

Is this story coherent or not?
Your answer:
","
Not coherent. The two sentences do not seem to be related or connected in any way.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,22,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. He turned on the TV for a weather report.

Is this story coherent or not?
Your answer:
","
Not coherent.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,23,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Bob was looking forward to the long holiday. He begged his family doctor to come at once.

Is this story coherent or not?
Your answer:
","
Not coherent.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,24,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sharon's car was totally wrecked last week. She was knocked down and shouted for her mother

Is this story coherent or not?
Your answer:
","
Not coherent. The two sentences do not seem to be connected and do not provide enough information to form a coherent story.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,25,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Allen told his mother that he had a car accident. She began to worry about her final exam.

Is this story coherent or not?
Your answer:
","
Not coherent. The two sentences do not seem to be related or connected in any way.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,26,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

A dog ran toward a little girl eating ice cream. She went to the bank hoping to get a loan. 

Is this story coherent or not?
Your answer:
","
Not coherent.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,27,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Jane skipped her English class every now and then. She got upset and began to cry suddenly. 

Is this story coherent or not?
Your answer:
","
Not coherent. There is no clear connection between Jane skipping her English class and suddenly crying.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,28,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Bart sat next to a pretty girl in his class. She was carried unconscious to a hospital. 

Is this story coherent or not?
Your answer:
","
Not coherent.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,29,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Vicky was planning her first trip to Europe. A mirror fell down and shattered on the floor.

Is this story coherent or not?
Your answer:
","
Not coherent.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,30,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Dick tripped over a chair and hit his head. He decided not to run for re-election. 

Is this story coherent or not?
Your answer:
","
Not coherent. The two sentences do not seem to be related or connected in any way.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,31,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Tony had a fight with his friend near a pond. His driving became more dangerous each day.

Is this story coherent or not?
Your answer:
","
Not coherent.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,32,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The rain storm was approaching the city. The next day the boy's body was covered with bruises.

Is this story coherent or not?
Your answer:
","
Not coherent.",target
gpt-3.5-turbo-instruct,0.1,coherence,greedy,Is this story coherent or not?,3,33,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Bill considered various high-tech careers. He walked home, soaking wet, to change his clothes.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. It suggests that Bill was caught in the rain while considering high-tech careers and had to change his clothes when he got home.",competitor
