model_name,temperature,phenomenon,decoding_scheme,question,seed,item_id,prompt,response,response_option
gpt-3.5-turbo-instruct,0.9,humour,greedy,,3,1,"You will read a joke that is missing its punch line. A punch line is a funny line that finishes the joke. Your task is to decide which punch line will make the joke funny.

A woman is taking a shower. All of a sudden the doorbell rings. She yells, ""Who is there?"" and a man answers, ""Blind man."" She is a charitable lady, so she runs out of the shower naked and opens the door. 


Your answer:
","
The man says, ""Nice walls, where do you want me to hang the blinds?""",target
gpt-3.5-turbo-instruct,0.9,humour,greedy,,3,2,"You will read a joke that is missing its punch line. A punch line is a funny line that finishes the joke. Your task is to decide which punch line will make the joke funny.

The neighborhood borrower approached Mr. Smith on Saturday and asked, ""Say, Smith, are you using your lawnmower this afternoon?"" ""Yes, I am,"" Smith replied warily. The neighborhood borrower said:


Your answer:
","
""Well, then can you loan it to me? I promise I'll bring it back next year!""",incorrect_straightforward
gpt-3.5-turbo-instruct,0.9,humour,greedy,,3,3,"You will read a joke that is missing its punch line. A punch line is a funny line that finishes the joke. Your task is to decide which punch line will make the joke funny.

A worried patient tells the doctor that he is still exhausted when he gets home from work. ""Don't worry,"" said the doctor. ""Just have a drink to wake you up."" ""But last week you told me to give up drinking,"" said the patient. ""Well,"" the doctor replied:


Your answer:
","""I didn't say to give up all drinking, just the ones that make you sleepy!""",associative_nonsequitur
gpt-3.5-turbo-instruct,0.9,humour,greedy,,3,4,"You will read a joke that is missing its punch line. A punch line is a funny line that finishes the joke. Your task is to decide which punch line will make the joke funny.

Martha walked into a pastry shop. After surveying all the pastries, she decided on a chocolate pie. ""I'll take that one,"" Martha said to the attendant, ""the whole thing."" ""Shall I cut it into four or eight pieces?"" the attendant asked. 


Your answer:
","
""Better make it four, I don't think I can eat eight.""",target
gpt-3.5-turbo-instruct,0.9,humour,greedy,,3,5,"You will read a joke that is missing its punch line. A punch line is a funny line that finishes the joke. Your task is to decide which punch line will make the joke funny.

A man went to an eye doctor and asked, ""Doctor, will I be able to read after getting my glasses?"" ""Yes, of course,"" said the doctor, ""why not?"" The man says:


Your answer:
","""So when do I get my eyes checked?""",associative_nonsequitur
gpt-3.5-turbo-instruct,0.9,humour,greedy,,3,6,"You will read a joke that is missing its punch line. A punch line is a funny line that finishes the joke. Your task is to decide which punch line will make the joke funny.

At the cocktail party, one woman said to another, ""Aren't you wearing your wedding ring on the wrong finger?"" The other replied:


Your answer:
"," ""Yes, I know. I married the wrong man.""",target
gpt-3.5-turbo-instruct,0.9,humour,greedy,,3,7,"You will read a joke that is missing its punch line. A punch line is a funny line that finishes the joke. Your task is to decide which punch line will make the joke funny.

Two men were riding on a train for the very first time. They had brought along bananas to eat on the trip. Just as they intended to eat the bananas, the train entered a dark tunnel. ""Have you eaten your banana yet?"" cried the first man. ""No,"" replied his friend. ""Well don't touch it!"" warned the first man... 


Your answer:
","""Because you might peel it too early!""",associative_nonsequitur
gpt-3.5-turbo-instruct,0.9,humour,greedy,,3,8,"You will read a joke that is missing its punch line. A punch line is a funny line that finishes the joke. Your task is to decide which punch line will make the joke funny.

A tenant had not paid his room rent for several weeks. Tomorrow was his last chance to pay his rent before the landlord would kick him out. ""See here,"" the landlord said, ""I'll meet you half way. I'm ready to forget half of what you owe me.""


Your answer:
","
""But only on one condition, you have to help me find a new tenant.""",funny_nonsequitur
meta-llama/Llama-2-7b-hf,0.9,humour,greedy,,3,1,"You will read a joke that is missing its punch line. A punch line is a funny line that finishes the joke. Your task is to decide which punch line will make the joke funny.

A woman is taking a shower. All of a sudden the doorbell rings. She yells, ""Who is there?"" and a man answers, ""Blind man."" She is a charitable lady, so she runs out of the shower naked and opens the door. 


Your answer:
","You will read a joke that is missing its punch line. A punch line is a funny line that finishes the joke. Your task is to decide which punch line will make the joke funny.

A woman is taking a shower. All of a sudden the doorbell rings. She yells, ""Who is there?"" and a man answers, ""Blind man."" She is a charitable lady, so she runs out of the shower naked and opens the door. 


Your answer:
",error
gpt-3.5-turbo-instruct,0.9,humour,greedy,,3,9,"You will read a joke that is missing its punch line. A punch line is a funny line that finishes the joke. Your task is to decide which punch line will make the joke funny.

On his first flight while learning to skydive, a man nervously anticipated his first jump, so he said to his instructor, ""I packed the parachute myself, but I'm sure it won't open."" The instructor says,


Your answer:
","
""Don't worry, if it doesn't open, you'll have the rest of your life to figure out why.""",funny_nonsequitur
