model_name,temperature,phenomenon,decoding_scheme,question,seed,item_id,prompt,response,response_option
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,3,1,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. 

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. 

Is this story coherent or not?
Your answer:

Your score:
100

This is a story with a problem. 

If you think it's coherent, your problem is that you don't know enough about the story. 

If you",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,3,1,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. 

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. Mary's palms being sweaty suggests she is nervous about her exam, which is about to start. ",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,3,2,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.

Is this story coherent or not?
Your answer:

{% include answer-selector.html options=""coherent"" answer=True %}

You can read the explanation of your answer [here](https://en.wikipedia.org/wiki/Coherence_(narrative)).",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,3,2,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The first sentence establishes that Laura received a lot of mail, and the second sentence explains that some of it was from friends who remembered her birthday. This shows a logical connection between the two sentences and suggests that they",error
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,3,3,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.

Is this story coherent or not?
Your answer:

- Yes, it is coherent
- No, it is not coherent


",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,3,3,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.

Is this story coherent or not?
Your answer:
",Yes,target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,3,4,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.

Is this story coherent or not?
Your answer:



",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,3,4,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.

Is this story coherent or not?
Your answer:
","
Not coherent. ",competitor
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,3,5,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.

Is this story coherent or not?
Your answer:

",target
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,3,5,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.

Is this story coherent or not?
Your answer:
","
Coherent",target
