model_name,temperature,phenomenon,decoding_scheme,question,seed,item_id,prompt,response,response_option
text-davinci-002,0.9,indirect_speech,greedy,,1,1,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Paul has to go to an interview and he's running late. While he's cleaning his shoes he says to his wife, Jane, ""I want to wear that blue shirt, but it's very creased"". What might he be trying to convey?


Your answer:
","
The character is trying to express that he is worried about his appearance and wants to look his best for the interview.",competitor
text-davinci-002,0.9,indirect_speech,greedy,,1,2,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Cindy wanted to paint a picture. She got her paints, paper and brushes ready. She has a meeting to go to in 10 minutes. Her dad said to her, ""I am not sure that now is the best time for painting."" What might he be trying to convey?


Your answer:","
The father in the story might be trying to convey that Cindy should not be painting at the moment because she has a meeting to go to.",target
text-davinci-002,0.9,indirect_speech,greedy,,1,3,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Cindy asked her mom to take her to the movies. Her mom responds, ""Your little brother's toys are all over the house. I don't have time to clean up."" What might she be trying to convey?


Your answer:
","
The character in the story is trying to convey that she is not interested in going to the movies with her daughter.",distractor_lexical_overlap
text-davinci-002,0.9,indirect_speech,greedy,,1,4,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Matt was telling Cindy about a scary movie that he saw. Cindy was listening to him for a while and then responded, ""Can we talk about something else?"" What might she be trying to convey?


Your answer:
","
Cindy might be trying to convey that she is not interested in the topic of conversation.",target
text-davinci-002,0.9,indirect_speech,greedy,,1,5,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Cindy and Matt had been good friends for a long time. Recently Cindy started teasing Matt a lot every day. He got mad and said, ""My friends do not say hurtful things to me."" What might he be trying to convey?


Your answer:
","
The character might be trying to say that he values his friends and does not want to be hurt by them.",target
text-davinci-002,0.9,indirect_speech,greedy,,1,6,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

The boys were playing around. Dan accidentally tripped Scott. Scott got very angry about falling. Dan said: ""Everybody's being wild."" What might he be trying to convey?


Your answer:
","
Dan might be trying to convey that he is not happy with the way the boys are playing. He may feel that they are being too wild and that someone could get hurt.",distractor_associative
text-davinci-002,0.9,indirect_speech,greedy,,1,7,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Kate brought some cookies to school. Matt has a sweet tooth. He says, ""Your cookies smell delicious. They must be really tasty."" What might he be trying to convey?


Your answer:
","
Matt is trying to convey that he would like to have a cookie.",target
text-davinci-002,0.9,indirect_speech,greedy,,1,8,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

The teacher said that she was feeling sick today and asked the kids to work in groups quietly. Matt kept talking loudly with his friends. The teacher said, ""Matt, I think you are being unfair to me now."" What might she be trying to convey?


Your answer:
","
The teacher is trying to convey that Matt is being disrespectful and is not following her instructions.",distractor_associative
text-davinci-002,0.9,indirect_speech,greedy,,1,9,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Cindy was having a slumber party with two of her friends. It was very late, but they kept talking and laughing. Her dad came in and said, ""I would like to go to bed but it is too loud in here."" What might he be trying to convey?


Your answer:
","
The dad is trying to say that he would like to go to bed, but the noise level in the room is preventing him from doing so.",competitor
text-davinci-002,0.9,indirect_speech,greedy,,1,10,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Chad and Matt were walking. The sidewalk was being fixed and there was lots of shattered glass on the sidewalk. Matt was not paying attention to the sidewalk. Chad said, ""I guess you like walking on shattered glass."" What might he be trying to convey?


Your answer:
","
Chad is trying to say that Matt is not paying attention to where he is walking and is going to end up stepping on the glass.",target
