model_name,temperature,phenomenon,decoding_scheme,question,seed,item_id,prompt,response,response_option
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,1,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. 

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The first sentence mentions an upcoming exam, and the second sentence describes a physical reaction that can occur due to nerves or stress before an exam.",target
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,2,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The first sentence suggests that Laura received multiple letters or packages, and the second sentence provides a reason for why she might have received them - it was her birthday.",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,1,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. 

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Mary's exam was about to start. Her palms were sweaty. 

Is this story coherent or not?
Your answer:

Your reasoning:

Mary's exam was about to start. Her palms were sweaty. 
",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,3,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.

Is this story coherent or not?
Your answer:
","
No, this does not form a coherent story.",competitor
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,2,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Laura got a lot of mail today. Some of her friends had remembered her birthday.

Is this story coherent or not?
Your answer:

</div>

<div class=""slot-footer"">


</div>





</div>

",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,4,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.

Is this story coherent or not?
Your answer:
","
Not coherent.",competitor
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,3,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sometimes a truck drives by the house. The dishes start to rattle.

Is this story coherent or not?
Your answer:

### Answer
No, it is not.
",competitor
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,5,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent.",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,4,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The lights have been on since last night. The car doesn't start.

Is this story coherent or not?
Your answer:

```
This is a coherent story
```

### Explanation

Both sentences are statements of fact.

The first sentence tells us the lights have been on for a long time. The second sentence tells",target
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,6,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Bob was looking forward to the long holiday. He turned on the TV for a weather report.

Is this story coherent or not?
Your answer:
","
No",competitor
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,5,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.

Is this story coherent or not?
Your answer:
",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,7,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent.",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,6,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Bob was looking forward to the long holiday. He turned on the TV for a weather report.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Bob was looking forward to the long holiday. He turned on the TV for a weather report.

Is this story coherent or not?
Your answer:

1. Coherent
2. Incoherent
3. Incoherent
4. Coherent",target
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,8,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Cathy worked very hard and became exhausted. She was carried unconscious to the hospital. 

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The first sentence mentions Cathy working hard, which explains why she became exhausted and was eventually carried unconscious to the hospital.",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,7,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.

Is this story coherent or not?
Your answer:

```
Your answer:
```

You will be presented with a series of sentences. Your task is to decide whether they form a coherent story.

A woman in a supermarket had the worst day of her life.",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,9,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

A dog ran toward a little girl eating ice cream. She was knocked down and shouted for her mother. 

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent.",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,8,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Cathy worked very hard and became exhausted. She was carried unconscious to the hospital. 

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Cathy worked very hard and became exhausted. She was carried unconscious to the hospital. 

Is this story coherent or not?
Your answer:


### Hints

1. Coherence can mean ""logical"" or ""makes sense"".
2. This story can be considered coherent even if it does not ""make sense"".

###",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,10,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Jane skipped her English class every now and then. She began to worry about her final exam.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. Skipping English class could potentially affect her performance on the final exam, causing her to worry about it.",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,9,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

A dog ran toward a little girl eating ice cream. She was knocked down and shouted for her mother. 

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

A dog ran toward a little girl eating ice cream. She was knocked down and shouted for her mother. 

Is this story coherent or not?
Your answer:

> Yes, this story is coherent.

### Explanation

This story is coherent because there are no spelling or grammatical errors in the sentences. 

### Example 2",target
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,11,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Vicky was planning her first trip to Europe. She put her favorite bathing suit in her bag.

Is this story coherent or not?
Your answer:
","
Not coherent. Vicky putting her favorite bathing suit in her bag does not seem relevant to her planning a trip to Europe.",competitor
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,10,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Jane skipped her English class every now and then. She began to worry about her final exam.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Jane skipped her English class every now and then. She began to worry about her final exam.

Is this story coherent or not?
Your answer:

",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,12,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Dick tripped over a chair and hit his head. A mirror fell down and shattered on the floor. 

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The first sentence sets up the scene of Dick tripping over a chair, and the second sentence continues the sequence by describing another event that happens as a result - the mirror falling and shattering on the floor.",target
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,13,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The Senator wanted to practice corporate law. He decided not to run for re-election.

Is this story coherent or not?
Your answer:
","
This story is coherent.",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,11,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Vicky was planning her first trip to Europe. She put her favorite bathing suit in her bag.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Vicky was planning her first trip to Europe. She put her favorite bathing suit in her bag.

Is this story coherent or not?
Your answer:

<script type=""text/javascript"">

var answer = prompt('Is this story coherent or not?');
var check = function () {
    var flag = false;
    for (var i = 0;",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,14,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Joey got angry at his brother in a game. The next day his body was covered with bruises.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. Joey getting angry at his brother in a game could have resulted in physical harm, explaining why his body was covered with bruises the next day.",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,12,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Dick tripped over a chair and hit his head. A mirror fell down and shattered on the floor. 

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Dick tripped over a chair and hit his head. A mirror fell down and shattered on the floor. 

Is this story coherent or not?
Your answer:

A

C

B

D

E

F

G

H

I

J

K

L

M

N

O

P

Q",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,15,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The rain storm was approaching the city. The papers on the desk blew off onto the floor.

Is this story coherent or not?
Your answer:
","
Yes, this story is coherent. The first sentence sets the scene by mentioning a rain storm approaching the city. The second sentence follows by describing a consequence of the storm, in this case, the papers on the desk being blown onto the floor.",target
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,13,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The Senator wanted to practice corporate law. He decided not to run for re-election.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The Senator wanted to practice corporate law. He decided not to run for re-election.

Is this story coherent or not?
Your answer:

1. Yes
2. No
3. I don't know.",error
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,14,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Joey got angry at his brother in a game. The next day his body was covered with bruises.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Joey got angry at his brother in a game. The next day his body was covered with bruises.

Is this story coherent or not?
Your answer:
",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,16,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Greg was working too hard to have enough rest. His driving became more dangerous each day.

Is this story coherent or not?
Your answer:
","This story is not coherent. It mentions two separate events, but there is no clear connection between them, making it difficult to understand the overall message or meaning of the story.",competitor
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,15,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The rain storm was approaching the city. The papers on the desk blew off onto the floor.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The rain storm was approaching the city. The papers on the desk blew off onto the floor.

Is this story coherent or not?
Your answer:

",error
gpt-3.5-turbo-instruct,0.9,coherence,greedy,Is this story coherent or not?,4,17,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Lisa commuted to her office an hour each way. She opened the paper to look at the apartment listing.

Is this story coherent or not?
Your answer:
","
Not coherent. There is no clear connection between the two sentences and they do not provide enough information to form a coherent story.",competitor
meta-llama/Llama-2-7b-hf,0.9,coherence,greedy,Is this story coherent or not?,4,16,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Greg was working too hard to have enough rest. His driving became more dangerous each day.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Greg was working too hard to have enough rest. His driving became more dangerous each day.

Is this story coherent or not?
Your answer:

Yes
No

Duane got drunk. He tried to sleep in his car, but was too exhausted. The next day, he went to his workplace and fell asleep in his car.

Is this story",error
