model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,shuffled_options,shuffled_option_names,option_numbering,token_cond_log_probs,token_cond_probs,prior_token_log_probs,null_prior_token_log_probs,token_probs,sentence_cond_probs,mean_sentence_cond_probs,prior_sentence_probs,sentence_mi,sentence_surprisal,mean_sentence_surprisal,sentence_mi_surprisal
google/flan-t5-xl,0.1,0,1,deceits,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

Henry is sitting at his desk and watching TV, and reluctantly switches off the TV with the remote control and picks up a textbook. Shortly after, his mother comes in the room and asks, ""What have you been doing up here?"" Henry responds: “Reading."" Why has Henry responded in such a way?","You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.
Your answer:
",,He does not want to get into trouble for not studying. ,target,He wants his mom to believe that he has been watching TV.,incorrect_lexical_overlap,A,"[-5.747823715209961, -15.48786449432373, -16.720195770263672, -12.343355178833008, -10.640056610107422, -14.904833793640137, -10.964699745178223, -14.250329971313477, -11.98327922821045, -11.770889282226562, -8.409299850463867]","[0.0031897149765856407, 1.8780446515743296e-07, 5.476602756024344e-08, 4.358619501517055e-06, 2.3937683862632566e-05, 3.364441100474826e-07, 1.7301804679306673e-05, 6.473815649912255e-07, 6.247812045595427e-06, 7.726231872279124e-06, 0.00022278578569029877]",[],"[-5.423158645629883, -17.531341552734375, -15.437710762023926, -10.899602890014648, -11.3661527633667, -12.731689453125, -10.28807258605957, -13.298843383789062, -10.27298355102539, -11.848166465759277, -13.285995483398438]","[0.004413184922099531, 2.433521027785776e-08, 1.9746376021508112e-07, 1.8465565400402892e-05, 1.1580907009521704e-05, 2.955953005156379e-06, 3.4036652950075435e-05, 1.6764310758932506e-06, 3.455412747637832e-05, 7.151657100815552e-06, 1.698108652853135e-06]",1.3872283364018606e-58,0.00031575448276409336,3.209829616394579e-58,0.4321813000030999,-133.2226276397705,-12.111147967251865,1.0063369583393837
google/flan-t5-xl,0.1,0,1,deceits,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

Henry is sitting at his desk and watching TV, and reluctantly switches off the TV with the remote control and picks up a textbook. Shortly after, his mother comes in the room and asks, ""What have you been doing up here?"" Henry responds: “Reading."" Why has Henry responded in such a way?","You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.
Your answer:
",,He has been reading for some time.,incorrect_literal,He does not want to get into trouble for not studying. ,target,B,"[-6.467241287231445, -12.097949981689453, -11.082717895507812, -11.582292556762695, -12.498364448547363, -20.786590576171875, -8.833650588989258]","[0.0015535055023509698, 5.570922035716098e-06, 1.5375766443847636e-05, 9.329841263924249e-06, 3.732753292258115e-06, 9.386386114157814e-10, 0.00014574521127941857]",[],"[-6.116705894470215, -11.891223907470703, -10.420796394348145, -14.768539428710938, -12.718951225280762, -20.46856689453125, -8.061956405639648]","[0.002205709849962481, 6.850260292748443e-06, 2.980613258005135e-05, 3.8557140708460626e-07, 2.9938474496646165e-06, 1.2900731760890408e-09, 0.00031530932853241465]",6.339761223806833e-37,0.00024760870504353513,2.1146901283120936e-37,2.997962273019694,-83.3488073348999,-11.906972476414271,0.9869985174845629
google/flan-t5-xl,0.1,0,1,deceits,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

Henry is sitting at his desk and watching TV, and reluctantly switches off the TV with the remote control and picks up a textbook. Shortly after, his mother comes in the room and asks, ""What have you been doing up here?"" Henry responds: “Reading."" Why has Henry responded in such a way?","You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.
Your answer:
",,He wants his mom to believe that he has been watching TV.,incorrect_lexical_overlap,He has been reading for some time.,incorrect_literal,C,"[-6.3479108810424805, -14.415353775024414, -14.870820045471191, -13.171630859375, -15.38473892211914, -9.425591468811035, -11.064366340637207, -16.112018585205078, -11.943702697753906, -11.39066219329834, -11.481340408325195, -12.367934226989746]","[0.0017504001132406116, 5.488976871412544e-07, 3.480846827735965e-07, 1.9038529449462475e-06, 2.0820577943039512e-07, 8.063389455984589e-05, 1.5660540698464893e-05, 1.006095568579301e-07, 6.500036941612022e-06, 1.1300515731876965e-05, 1.032089157903505e-05, 4.252794647589784e-06]",[],"[-5.994211196899414, -14.864728927612305, -17.637998580932617, -14.824767112731934, -14.984088897705078, -12.726622581481934, -11.043644905090332, -16.194732666015625, -12.330142974853516, -13.769204139709473, -8.09928035736084, -13.309267044067383]","[0.0024931427969999576, 3.5021137800155243e-07, 2.1873311835115223e-08, 3.644898571142461e-07, 3.1080849140442413e-07, 2.970968448153096e-06, 1.5988435071773106e-05, 9.262259986860588e-08, 4.416588577804646e-06, 1.0473953028316432e-06, 0.0003037576564034034, 1.6590472866342554e-06]",5.430116782171934e-65,0.0001568482031708488,2.2190894168152623e-68,2447.0022438144897,-147.97607040405273,-12.331339200337727,0.9499121541512593
google/flan-t5-xl,0.1,0,1,deceits,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

Henry is sitting at his desk and watching TV, and reluctantly switches off the TV with the remote control and picks up a textbook. Shortly after, his mother comes in the room and asks, ""What have you been doing up here?"" Henry responds: “Reading."" Why has Henry responded in such a way?","You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.
Your answer:
",,He does not want to offend his mom by not reading the books that she gave him. ,incorrect_social_convention,He does not want to offend his mom by not reading the books that she gave him. ,incorrect_social_convention,D,"[-5.772855758666992, -14.61457633972168, -16.570653915405273, -12.952852249145508, -10.119769096374512, -20.904897689819336, -12.597965240478516, -12.238131523132324, -11.440081596374512, -11.153951644897461, -12.979256629943848, -18.202552795410156, -11.839893341064453, -11.507901191711426, -16.0788516998291, -18.44596290588379, -4.685131072998047]","[0.003110860948872944, 4.4974893157251063e-07, 6.359990149608218e-08, 2.3694510617842074e-06, 4.027542419974777e-05, 8.339082848512247e-10, 3.3788834594672007e-06, 4.842247802063219e-06, 1.0755625947062122e-05, 1.4318593151082876e-05, 2.307705931932082e-06, 1.2437461929511841e-08, 7.211069074248876e-06, 1.0050369160844944e-05, 1.0400241677757784e-07, 9.750347555209895e-09, 0.009231524529332149]",[],"[-5.218324184417725, -15.1971435546875, -16.19854164123535, -12.516847610473633, -10.704022407531738, -17.4884033203125, -12.59365463256836, -13.851158142089844, -15.305964469909668, -12.242267608642578, -13.683395385742188, -16.947101593017578, -13.754849433898926, -11.867582321166992, -16.689743041992188, -18.13788604736328, -4.660345554351807]","[0.005416398409950369, 2.511680613639938e-07, 9.22704737265234e-08, 3.6643939036590433e-06, 2.2454435126718635e-05, 2.5402879065436588e-08, 3.393479938482189e-06, 9.649803079453897e-07, 2.2527037941285808e-07, 4.822261212706245e-06, 1.1412397508164931e-06, 4.3648296008987354e-08, 1.0625387843473242e-06, 7.014140878160949e-06, 5.645945641301339e-08, 1.3268327305672815e-08, 0.009463191789550877]",3.4745651328691394e-97,0.0007316785424094672,2.4563911410967254e-99,141.44999445478464,-222.10528469085693,-13.065016746520996,0.9781907572912821
google/flan-t5-xl,0.1,0,2,deceits,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

It's Robert's birthday. Robert dresses very casually. On his birthday, he always receives a tie from Monica. He opens the package and finds a tie.  He says: ""Thanks. Really, I love it.” Why has Robert responded in such a way?","You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.
Your answer:
",,He does not want to hurt Monica by saying that he dislikes the gift.,target,He does not want to hurt Monica by saying that he dislikes the gift.,target,A,"[-7.753817558288574, -13.160928726196289, -16.305564880371094, -12.423033714294434, -10.40558910369873, -14.490129470825195, -9.829540252685547, -10.857125282287598, -8.668814659118652, -11.712898254394531, -16.29741096496582, -12.956045150756836, -17.223033905029297, -9.22715950012207]","[0.0004291012905966654, 1.924337652229741e-06, 8.290546282856727e-08, 4.0248065341669555e-06, 3.0262867146918472e-05, 5.093504905476526e-07, 5.383750295559798e-05, 1.9266835995717776e-05, 0.000171862699419439, 8.187530315162172e-06, 8.3584230505488e-08, 2.36189770265431e-06, 3.312313337970012e-08, 9.833215237385678e-05]",[],"[-6.233366966247559, -14.240377426147461, -15.940722465515137, -11.339529037475586, -9.812583923339844, -13.426033020019531, -22.399818420410156, -12.181988716125488, -11.15265941619873, -11.621601104736328, -16.815746307373047, -17.649330139160156, -17.356760025024414, -11.9578857421875]","[0.0019628319693672483, 6.538568284831105e-07, 1.1940766220028994e-07, 1.1893374977258646e-05, 5.475817291950218e-05, 1.4762093290096056e-06, 1.8701759353770689e-10, 5.121881447874764e-06, 1.4337108008216595e-05, 8.970213283636084e-06, 4.977533247935043e-08, 2.1626852151752353e-08, 2.8977098523611317e-08, 6.408497318613876e-06]",3.9860092863072446e-75,5.856220600069071e-05,3.6282306367002726e-84,1098609676.5701635,-171.31109142303467,-12.236506530216761,0.891648964997891
google/flan-t5-xl,0.1,0,2,deceits,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

It's Robert's birthday. Robert dresses very casually. On his birthday, he always receives a tie from Monica. He opens the package and finds a tie.  He says: ""Thanks. Really, I love it.” Why has Robert responded in such a way?","You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.
Your answer:
",,He likes the gift very much.,incorrect_literal,He likes the gift very much.,incorrect_literal,B,"[-8.268462181091309, -11.965978622436523, -16.4840087890625, -11.667352676391602, -17.966625213623047, -6.985104084014893]","[0.0002564794070219321, 6.356843413593165e-06, 6.935630427941364e-08, 8.569058628319048e-06, 1.5746854378481368e-08, 0.0009255669548834037]",[],"[-6.540078163146973, -14.598640441894531, -17.236976623535156, -14.480257034301758, -16.98482894897461, -7.269871711730957]","[0.001444375597666114, 4.569734966686065e-07, 3.266451150244987e-08, 5.144039247435801e-07, 4.203223769283494e-08, 0.0006962013024911506]",1.4122602133814148e-32,0.00019950956118431766,3.2454052870538674e-34,43.51568104652484,-73.33753156661987,-12.222921927769978,0.9510687406485425
google/flan-t5-xl,0.1,0,2,deceits,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

It's Robert's birthday. Robert dresses very casually. On his birthday, he always receives a tie from Monica. He opens the package and finds a tie.  He says: ""Thanks. Really, I love it.” Why has Robert responded in such a way?","You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.
Your answer:
",,He wants Monica to understand that he dislikes her gift.,incorrect_lexical_overlap,He does not like to celebrate his birthday and wants it to be over with. ,incorrect_social_convention,C,"[-7.015929222106934, -14.252585411071777, -12.254944801330566, -11.40095329284668, -13.349270820617676, -10.708696365356445, -15.894935607910156, -18.714340209960938, -20.00885772705078, -12.067994117736816]","[0.0008974714738600257, 6.459230802512649e-07, 4.7615143415726725e-06, 1.118481735240429e-05, 1.5939890922611696e-06, 2.2349728930747237e-05, 1.250020614837429e-07, 7.455303266389404e-09, 2.0429771063931485e-09, 5.740328509003119e-06]",[],"[-6.23329496383667, -13.775711059570312, -21.47549819946289, -11.282059669494629, -12.388687133789062, -11.534003257751465, -16.8968505859375, -17.898643493652344, -15.451120376586914, -16.058687210083008]","[0.001962973303089335, 1.0406021108799443e-06, 4.713132354850459e-10, 1.2596901719842526e-05, 4.165446297647077e-06, 9.791427913656674e-06, 4.5897711205023765e-08, 1.6854578539387986e-08, 1.9483352195459138e-07, 1.061208593201401e-07]",1.2020313420139987e-59,9.438822755081221e-05,7.911401196133865e-63,1519.3659279994624,-135.66850757598877,-13.566850757598878,0.9487669420314908
google/flan-t5-xl,0.1,0,2,deceits,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

It's Robert's birthday. Robert dresses very casually. On his birthday, he always receives a tie from Monica. He opens the package and finds a tie.  He says: ""Thanks. Really, I love it.” Why has Robert responded in such a way?","You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.
Your answer:
",,He does not like to celebrate his birthday and wants it to be over with. ,incorrect_social_convention,He wants Monica to understand that he dislikes her gift.,incorrect_lexical_overlap,D,"[-7.285799980163574, -13.142354965209961, -15.180347442626953, -10.095281600952148, -12.548978805541992, -13.449058532714844, -11.076764106750488, -12.00870132446289, -8.235112190246582, -15.92320728302002, -16.479637145996094, -13.92773151397705, -12.666030883789062, -17.334819793701172, -8.31164264678955]","[0.0006851998707375358, 1.9604138379263923e-06, 2.554223358907789e-07, 4.1273842962642495e-05, 3.5485240356310468e-06, 1.4426071901700126e-06, 1.5467583567892126e-05, 6.090981493420211e-06, 0.00026517722279265505, 1.2151753263908518e-07, 6.966016899623312e-08, 8.938467348686843e-07, 3.15655004780799e-06, 2.9619888463303475e-08, 0.0002456402116714014]",[],"[-5.985013008117676, -13.456071853637695, -15.242621421813965, -10.5694580078125, -12.0941162109375, -14.79238510131836, -11.836034774780273, -12.247125625610352, -9.087215423583984, -15.187877655029297, -17.0689697265625, -15.0191068649292, -12.7158203125, -15.432559967041016, -8.059263229370117]","[0.0025161809874874085, 1.432525118706368e-06, 2.4000131803332836e-07, 2.5688734516849953e-05, 5.59232066619047e-06, 3.7648595244019115e-07, 7.238947212485087e-06, 4.798891397352902e-06, 0.00011310257319657574, 2.535061750527781e-07, 3.864031302543782e-08, 3.0011297047351135e-07, 3.0032356140012317e-06, 1.984834794884753e-07, 0.0003161596566613826]",3.1471881694352923e-82,8.46885249998627e-05,1.0185076242981035e-82,3.0899996174345303,-187.66546821594238,-12.511031214396159,0.9940243168573691
google/flan-t5-xl,0.1,0,3,deceits,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

Dan is playing in the living room. He brushes against his mother's vase. The vase falls down on the floor and breaks. When Dan's mother comes home, she asks Dan: ""What happened to my vase?"" Dan says, ""The dog knocked it over.” Why has Dan responded in such a way?","You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.
Your answer:
",,Dan does not want his mom to be angry with him for breaking the vase.,target,Dan does not want his mom to be angry with him for breaking the vase.,target,A,"[-5.540748119354248, -15.327040672302246, -15.982767105102539, -10.262441635131836, -18.195911407470703, -13.342157363891602, -11.1260404586792, -13.332415580749512, -19.604211807250977, -14.699565887451172, -13.923686981201172, -9.536306381225586, -12.098186492919922, -20.1029109954834, -7.034523963928223]","[0.003923590426113265, 2.2057221890558515e-07, 1.1449128789473791e-07, 3.492032098126261e-05, 1.2520338843408195e-08, 1.6053682894206475e-06, 1.472387166276376e-05, 1.6210838637309467e-06, 3.0619563131039973e-09, 4.131042364004425e-07, 8.97469248032923e-07, 7.218297225488025e-05, 5.5696046058902e-06, 1.859587783637295e-09, 0.0008809374231184909]",[],"[-12.431039810180664, -16.32765769958496, -16.19266128540039, -11.467219352722168, -19.626094818115234, -12.616425514221191, -11.174949645996094, -12.620826721191406, -16.740665435791016, -14.323492050170898, -13.147344589233398, -14.130099296569824, -10.923576354980469, -19.517263412475586, -9.542770385742188]","[3.9927121937448905e-06, 8.109393202008809e-08, 9.28146553678557e-08, 1.0467667338256723e-05, 2.9956793048809094e-09, 3.3170805502702094e-06, 1.4021065986194688e-05, 3.302513472109006e-06, 5.365638108547197e-08, 6.017089079631966e-07, 1.950656472979622e-06, 7.300890699843657e-07, 1.8028145994136757e-05, 3.3401056040600603e-09, 7.171788597551247e-05]",1.241087781661863e-87,0.0003291209433175918,2.874107476446289e-92,43181.67611450686,-200.10891485214233,-13.340594323476155,0.9493639535317174
google/flan-t5-xl,0.1,0,3,deceits,"You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.

Dan is playing in the living room. He brushes against his mother's vase. The vase falls down on the floor and breaks. When Dan's mother comes home, she asks Dan: ""What happened to my vase?"" Dan says, ""The dog knocked it over.” Why has Dan responded in such a way?","You will read a short story that describes an everyday situation. Your task is to interpret why the character in the story responded in a certain way.
Your answer:
",,Dan thinks that the dog has knocked over the vase.,incorrect_literal,Dan wants his mom to know that he knocked it over.,incorrect_lexical_overlap,B,"[-5.86110258102417, -12.816025733947754, -13.488309860229492, -17.8900203704834, -11.018753051757812, -12.411670684814453, -14.122686386108398, -11.61561393737793, -18.42800521850586, -7.086611747741699]","[0.0028481016879700048, 2.716881795607309e-06, 1.3870798330271241e-06, 1.7000546089686352e-08, 1.639141146022934e-05, 4.070801354820196e-06, 7.355212641982218e-07, 9.024080547055181e-06, 9.92702284039514e-09, 0.0008362259153267249]",[],"[-12.309127807617188, -14.67436408996582, -14.143204689025879, -19.186925888061523, -11.583597183227539, -11.642247200012207, -13.868085861206055, -12.743963241577148, -18.52162742614746, -11.121598243713379]","[4.5103860582370185e-06, 4.2364750230935904e-07, 7.205833900779057e-07, 4.647548837448049e-09, 9.317677242575943e-06, 8.7869121430781e-06, 9.487828719396571e-07, 2.9198940062360438e-06, 9.039812298958262e-09, 1.4789423756267896e-05]",6.708534640322465e-55,0.00037186803071205976,1.9405065399923303e-61,3457104.8857938815,-124.73879957199097,-12.473879957199097,0.8922996538857472
