model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,shuffled_options,shuffled_option_names,option_numbering,token_cond_log_probs,token_cond_probs,prior_token_log_probs,null_prior_token_log_probs,token_probs,sentence_cond_probs,mean_sentence_cond_probs,prior_sentence_probs,sentence_mi,sentence_surprisal,mean_sentence_surprisal,sentence_mi_surprisal
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,The town is not one of the cleanest ones.,target,All houses in this town have chimneys.,distractor_plausibleliteral,A,"[-15.333470344543457, -7.822665691375732, -10.849153518676758, -10.926596641540527, -9.048870086669922, -7.723703861236572, -14.57972526550293, -10.861207008361816, -13.0144681930542, -2.890361785888672, -2.9730138778686523]","[2.1915856137990887e-07, 0.00040055250902398457, 1.942104048203304e-05, 1.7973777971920635e-05, 0.0001175237535816077, 0.00044221964663261626, 4.656994977219342e-07, 1.9188354328162636e-05, 2.2278619637349545e-06, 0.05555610955873408, 0.05114892119219245]","[-1.2653697729110718, -9.109416007995605, -4.971698760986328, -8.655527114868164, -9.174062728881836, -6.662137508392334, -5.915604114532471, -10.871179580688477, -12.976109504699707, -12.027633666992188, -0.8730710744857788]","[-14.41852855682373, -6.594155788421631, -10.166483879089355, -8.266716003417969, -7.902833938598633, -6.579724311828613, -13.086132049560547, -14.283687591552734, -13.263731002807617, -2.36197566986084, -2.6089839935302734]","[5.471578200649728e-07, 0.0013683415930619094, 3.843723606243944e-05, 0.00025692765688419813, 0.0003696943633834731, 0.0013882319612160562, 2.0737913631836707e-06, 6.261426655620698e-07, 1.7363401832889979e-06, 0.09423386415966312, 0.07360929330184612]",9.009351523007318e-47,0.009793165686633609,5.934550608039227e-44,0.0015181185767971744,-106.02323627471924,-9.638476024974477,1.065207384163663
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,The people living in this town are very welcoming.,competitor,The people living in this town are very welcoming.,competitor,B,"[-10.491125106811523, -14.570504188537598, -9.12767505645752, -9.983122825622559, -13.109906196594238, -9.669633865356445, -8.601798057556152, -12.575713157653809, -3.1487441062927246, -2.6752448081970215]","[2.7781920048451823e-05, 4.700136084382197e-07, 0.00010861782207135902, 4.617265465845466e-05, 2.0250701893597583e-06, 6.317298091716413e-05, 0.00018377505828387752, 3.4549134294634253e-06, 0.04290597839233354, 0.06888996150290172]","[-1.1248365640640259, -7.664518356323242, -10.422383308410645, -7.549216270446777, -8.040471076965332, -8.281172752380371, -7.7696614265441895, -4.6679792404174805, -13.348834037780762, -1.4964054822921753]","[-11.550484657287598, -12.81839656829834, -7.581662178039551, -8.832756996154785, -11.134410858154297, -7.095694541931152, -6.956513404846191, -12.659574508666992, -3.7418060302734375, -2.120453119277954]","[9.631374056985132e-06, 2.710448148489145e-06, 0.0005097132842694877, 0.00014587550636258276, 1.4601141342606442e-05, 0.0008286650363748068, 0.000952411465541533, 3.1769958508721706e-06, 0.02371124121853791, 0.11997725218702476]",1.5722715859376052e-41,0.011223141032844185,2.0216127376515812e-37,7.77731341247901e-05,-93.95346736907959,-9.395346736907959,1.1119838822790065
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,All houses in this town have chimneys.,distractor_plausibleliteral,The town is not one of the cleanest ones.,target,C,"[-14.731600761413574, -8.887152671813965, -9.652956008911133, -12.258009910583496, -10.323399543762207, -15.352883338928223, -9.772076606750488, -3.044281482696533, -2.8054070472717285]","[4.000802194128094e-07, 0.00013815246389695056, 6.423540568189228e-05, 4.746942124034469e-06, 3.285523241223723e-05, 2.1494506804514615e-07, 5.70218171268761e-05, 0.04763052305042305, 0.060482147068380704]","[-4.139326095581055, -12.4045991897583, -5.704187393188477, -8.778644561767578, -8.229167938232422, -9.653816223144531, -10.16775894165039, -8.23000717163086, -3.6614675521850586]","[-14.078640937805176, -8.260647773742676, -8.733926773071289, -12.143196105957031, -11.622762680053711, -16.054824829101562, -10.135947227478027, -1.9996556043624878, -1.9586646556854248]","[7.686416753984949e-07, 0.0002584914929755828, 0.00016102888919684307, 5.324476793398044e-06, 8.959799754514226e-06, 1.0653153108378474e-07, 3.9629085480293175e-05, 0.13538190014462997, 0.1410466410539555]",1.9551485234823513e-38,0.012045588556148132,1.2304523346427546e-37,0.1588967299615066,-86.82776737213135,-9.647529708014593,1.02164417346935
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,The town is a chimney.,distractor_literal,Mary found a job at a company installing chimneys.,distractor_nonsequitut,D,"[-15.620054244995117, -7.773970127105713, -9.503194808959961, -9.177058219909668, -15.024727821350098, -2.716140031814575, -2.659860134124756]","[1.645495255309521e-07, 0.0004205403495186237, 7.461307418341523e-05, 0.00010338421988060394, 2.9843078073183247e-07, 0.06612952026039806, 0.0699580057981231]","[-0.8366670608520508, -9.355123519897461, -4.456379413604736, -10.360121726989746, -7.1114068031311035, -11.548934936523438, -2.961151123046875]","[-14.73598575592041, -7.000015735626221, -10.404829978942871, -9.649066925048828, -15.667144775390625, -2.0464043617248535, -1.9586920738220215]","[3.9832971063899266e-07, 0.0009118676166336438, 3.0285849160557072e-05, 6.448570897127423e-05, 1.5698041644606284e-07, 0.1291986209147749, 0.1410427738709003]",7.369701590114159e-28,0.01952664666891572,2.029233030882311e-27,0.36317670163834315,-62.47500538825989,-8.925000769751412,1.0164795073563846
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,Mary found a job at a company installing chimneys.,distractor_nonsequitut,The town is a chimney.,distractor_literal,E,"[-15.040292739868164, -10.593999862670898, -9.299673080444336, -11.960119247436523, -10.891767501831055, -9.782962799072266, -9.45046329498291, -14.701347351074219, -16.509912490844727, -13.83615779876709, -9.242810249328613, -3.682305097579956, -3.0959205627441406]","[2.938216930356673e-07, 2.5065958618676153e-05, 9.145412473338372e-05, 6.3941998788613845e-06, 1.8610818587768164e-05, 5.640443323610769e-05, 7.865311723474514e-05, 4.123689613580955e-07, 6.758278873377214e-08, 9.79564453998973e-07, 9.680516096695852e-05, 0.025164900376337326, 0.045233353148490626]","[-6.661829471588135, -11.247855186462402, -9.716325759887695, -4.026281356811523, -11.85741138458252, -9.203666687011719, -9.790212631225586, -2.6084957122802734, -11.977092742919922, -13.86611557006836, -13.232755661010742, -6.911104202270508, -2.999089002609253]","[-14.840721130371094, -10.173998832702637, -7.522009372711182, -11.259297370910645, -10.244178771972656, -9.42148208618164, -6.847928047180176, -13.464912414550781, -14.21147632598877, -15.78439712524414, -8.571688652038574, -1.4224622249603271, -2.7870290279388428]","[3.587209207247645e-07, 3.814946466507023e-05, 0.0005410443131807184, 1.2886924427598016e-05, 3.556392516391738e-05, 8.09659318523716e-05, 0.0010616531108049887, 1.4199166084052024e-06, 6.730297346804448e-07, 1.3961221851849316e-07, 0.00018939256149397692, 0.24111959471225136, 0.06160396596669942]",1.0696949378363256e-60,0.0054441072827678145,1.0948295969349521e-55,9.77042400781827e-06,-138.0877320766449,-10.622133236664993,1.0911576968683045
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,Mike and his wife are very much in love with each other.,target,Mike and his wife are very much in love with each other.,target,A,"[-8.474383354187012, -11.158439636230469, -16.61494255065918, -10.54100513458252, -8.311897277832031, -13.294204711914062, -9.933611869812012, -12.757802963256836, -9.097354888916016, -8.39027214050293, -11.349433898925781, -2.5232365131378174, -2.2046492099761963]","[0.00020874787912043865, 1.4254475416660078e-05, 6.084461299651507e-08, 2.6430150513082232e-05, 0.00024557767201083584, 1.6842255536113354e-06, 4.851624489510434e-05, 2.879761835459774e-06, 0.00011196156794371562, 0.00022706547623666562, 1.1776154231894018e-05, 0.08019961912884682, 0.11028920687303867]","[-5.683955669403076, -7.222132205963135, -9.180788040161133, -13.789044380187988, -10.99713134765625, -8.67894172668457, -10.08435344696045, -9.340086936950684, -9.845860481262207, -9.124080657958984, -9.456953048706055, -10.091147422790527, -2.362006902694702]","[-8.079995155334473, -13.021383285522461, -16.078807830810547, -10.090507507324219, -7.101445198059082, -11.031953811645508, -9.00784683227539, -11.159456253051758, -9.65815258026123, -10.608195304870605, -13.027914047241211, -3.4829018115997314, -2.0063343048095703]","[0.00030967253567485044, 2.212509236193156e-06, 1.040069793616065e-07, 4.1471359258827484e-05, 0.0008239133444733345, 1.6176454293820738e-05, 0.00012244521747689483, 1.423999144074707e-05, 6.390246763046462e-05, 2.471264987180617e-05, 2.1981069457237976e-06, 0.030718143311752655, 0.13448073763453333]",7.322457273482871e-55,0.014722136958019692,9.848175325352733e-55,0.7435344144038786,-124.65123414993286,-9.588556473071758,1.0023830202236435
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,Mike is worried that the bird flu virus affected their baby.,competitor,The baby in his wife's womb is the size of an egg.,distractor_plausibleliteral,B,"[-9.063475608825684, -15.568650245666504, -9.675440788269043, -8.690607070922852, -15.195756912231445, -13.233627319335938, -13.375345230102539, -16.444263458251953, -9.783381462097168, -11.397388458251953, -3.317636251449585, -2.5641965866088867]","[0.00011581973214813817, 1.7322920314193725e-07, 6.280720333577351e-05, 0.00016815791145110336, 2.5151658324325924e-07, 1.7894051364746647e-06, 1.55296394549715e-06, 7.21684073418874e-08, 5.6380823728030046e-05, 1.1224760529347366e-05, 0.03623838903581259, 0.07698100417351818]","[-5.294806480407715, -6.399052619934082, -15.295317649841309, -6.640623092651367, -8.326567649841309, -15.404777526855469, -10.415146827697754, -10.881333351135254, -13.981294631958008, -9.965815544128418, -11.179597854614258, -1.771239161491394]","[-7.992850303649902, -15.049650192260742, -9.506841659545898, -8.274802207946777, -14.400214195251465, -12.777603149414062, -13.350502967834473, -15.451521873474121, -9.472834587097168, -11.029397964477539, -2.9808669090270996, -1.8139228820800781]","[0.0003378696784152965, 2.9108509429584853e-07, 7.434146700652728e-05, 0.0002548584645326005, 5.572709916846624e-07, 2.8233028091834767e-06, 1.5920262725272987e-06, 1.9475531260345914e-07, 7.691308136844048e-05, 1.6217851718926016e-05, 0.05074882017939616, 0.16301339851417856]",1.8870142455198373e-56,0.009469801910316572,9.380059718907554e-54,0.0020117294580930534,-128.30976939201355,-10.692480782667795,1.0508493791844336
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,The baby in his wife's womb is the size of an egg.,distractor_plausibleliteral,Mike is worried that the bird flu virus affected their baby.,competitor,C,"[-13.782255172729492, -9.707969665527344, -11.196955680847168, -16.274826049804688, -8.256789207458496, -11.485246658325195, -10.872783660888672, -13.16971492767334, -16.142398834228516, -10.092422485351562, -8.57426643371582, -13.460474967956543, -9.244162559509277, -6.711874961853027, -16.889509201049805, -2.37109375, -1.8986515998840332]","[1.0338145264962172e-06, 6.0797027163341686e-05, 1.3715888112411746e-05, 8.549345190827373e-08, 0.00025949082629216297, 1.0280654236029418e-05, 1.896749827102728e-05, 1.907504093717724e-06, 9.75989761129383e-08, 4.139201850922497e-05, 0.00018890497753165105, 1.4262314129652375e-06, 9.667433883822701e-05, 0.0012163813166141822, 4.623590385070056e-08, 0.09337853762829695, 0.14977043359882602]","[-1.161148190498352, -8.084504127502441, -6.713745594024658, -7.891671180725098, -13.140073776245117, -9.522052764892578, -9.538294792175293, -11.176373481750488, -8.309957504272461, -15.149425506591797, -7.337873935699463, -5.140367031097412, -12.487116813659668, -6.440990447998047, -7.043249130249023, -8.885307312011719, -1.2958424091339111]","[-13.68572998046875, -8.755067825317383, -13.260414123535156, -17.058874130249023, -8.03014850616455, -11.728273391723633, -10.691330909729004, -12.688521385192871, -16.415197372436523, -9.706642150878906, -8.028576850891113, -13.657286643981934, -9.605228424072266, -8.721412658691406, -17.656967163085938, -1.8703217506408691, -1.9405262470245361]","[1.138578526161729e-06, 0.00015766030223689494, 1.7421089759584358e-06, 3.903238580137076e-08, 0.00032549986659421016, 8.062608716440396e-06, 2.2741231629771076e-05, 3.086350030360361e-06, 7.429684326707361e-08, 6.0877789702348646e-05, 0.00032601184239539413, 1.1714284645561564e-06, 6.737554605387212e-05, 0.00016305668470399646, 2.1462316445691444e-08, 0.1540740804050223, 0.14362834589662182]",5.887470976957893e-79,0.014415304273591546,2.026454927804743e-80,29.053056627002235,-180.13139581680298,-10.59596445981194,0.9816397048564088
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,Their baby is an egg.,distractor_literal,Their baby is an egg.,distractor_literal,D,"[-13.599321365356445, -8.225857734680176, -6.971137046813965, -16.890344619750977, -3.463343381881714, -2.035122871398926]","[1.24133720860965e-06, 0.000267642684273909, 0.0009385850836902133, 4.619729364204886e-08, 0.03132485579000242, 0.1306644265967536]","[-3.1904046535491943, -13.43716812133789, -9.075874328613281, -6.18237829208374, -12.652162551879883, -2.3053195476531982]","[-13.510194778442383, -7.094702243804932, -6.444707870483398, -16.272350311279297, -2.081040859222412, -1.7842131853103638]","[1.357053465047268e-06, 0.0008294877272474663, 0.0015889086684051218, 8.570537356389132e-08, 0.12480024508552548, 0.16792913814596402]",5.896329973530371e-23,0.027199466281537063,3.2125907676133322e-21,0.018353815969877847,-51.1851270198822,-8.5308545033137,1.0847246072612968
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,Their baby is growing bigger every day.,distractor_nonsequitut,Their baby is growing bigger every day.,distractor_nonsequitut,E,"[-13.516852378845215, -7.91461706161499, -15.312488555908203, -15.116747856140137, -11.547351837158203, -11.961215019226074, -1.767042875289917, -1.5946582555770874]","[1.348048753497436e-06, 0.00036536377326485146, 2.2380547984598093e-07, 2.721947984680002e-07, 9.66159473275839e-06, 6.387197132424069e-06, 0.17083743019603406, 0.20297788321063856]","[-2.749251365661621, -12.877643585205078, -8.23112678527832, -6.2570695877075195, -10.661314010620117, -8.350618362426758, -8.079548835754395, -1.641611933708191]","[-12.777778625488281, -7.669085502624512, -14.341601371765137, -15.834003448486328, -11.95435905456543, -11.020660400390625, -1.936864972114563, -1.8444925546646118]","[2.8228074305550102e-06, 0.00046704473965523713, 5.90910439421853e-07, 1.3285554211997596e-07, 6.431137986599119e-06, 1.6360177120847217e-05, 0.14415517259599595, 0.15810553045086914]",6.420554052764267e-35,0.04677482125260431,2.4819566768587505e-34,0.2586892072947196,-78.73097383975983,-9.841371729969978,1.017474128664077
google/flan-t5-xl,0.1,0,3,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,They buy stocks hoping for future profit.,target,The investors dress and eat well.,competitor,A,"[-14.59521198272705, -15.800898551940918, -17.12517738342285, -9.301475524902344, -12.618370056152344, -15.386823654174805, -3.2614216804504395, -1.9690525531768799]","[4.585429004236272e-07, 1.3732732160542452e-07, 3.652834204015437e-08, 9.128943222223591e-05, 3.3106366153325503e-06, 2.0777217829597396e-07, 0.03833386075902973, 0.13958904678231224]","[-1.7489795684814453, -14.13832950592041, -14.839498519897461, -14.700800895690918, -8.704612731933594, -11.38134479522705, -14.31344223022461, -1.657464861869812]","[-14.156067848205566, -13.411761283874512, -15.567819595336914, -9.30848503112793, -13.008955001831055, -15.118029594421387, -2.1262805461883545, -1.3882761001586914]","[7.113737706152768e-07, 1.4974284557748317e-06, 1.7337315581551253e-07, 9.065177581785042e-05, 2.240178513309239e-06, 2.7184613946737373e-07, 0.1192801267156604, 0.24950505582737667]",7.728944696802705e-40,0.022252293472615235,3.0342778018403215e-37,0.0025472106384310028,-90.05843138694763,-11.257303923368454,1.0710317944848744
google/flan-t5-xl,0.1,0,3,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,The investors dress and eat well.,competitor,They buy stocks hoping for future profit.,target,B,"[-17.12510108947754, -20.159645080566406, -9.083782196044922, -11.542723655700684, -15.132169723510742, -11.389932632446289, -2.3127541542053223, -1.9852750301361084]","[3.653112903779851e-08, 1.7570227483338168e-09, 0.0001134915474020186, 9.706413982157546e-06, 2.680292492198471e-07, 1.130876315389523e-05, 0.09898824688729033, 0.13734283550332177]","[-1.07456374168396, -11.323814392089844, -11.229084014892578, -4.706804275512695, -11.321673393249512, -12.016234397888184, -7.661467552185059, -1.914872646331787]","[-17.484045028686523, -18.62490463256836, -8.160368919372559, -10.903654098510742, -16.24213409423828, -9.592702865600586, -1.5904102325439453, -1.9093493223190308]","[2.551383383152776e-08, 8.152798188820664e-09, 0.0002857569540728408, 1.83909088716564e-05, 8.833458815169744e-08, 6.822476979349792e-05, 0.20384197196878595, 0.1481767705520535]",2.913732964262464e-39,0.0295582369290689,1.989889773377346e-37,0.01464268525445569,-88.73138356208801,-11.091422945261002,1.049981491699987
google/flan-t5-xl,0.1,0,3,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,The investors enjoy picking nuts as much as squirrels do.,distractor_plausibleliteral,Bob is allergic to nuts.,distractor_nonsequitut,C,"[-17.235864639282227, -13.185616493225098, -14.546941757202148, -17.28624153137207, -10.770007133483887, -14.426993370056152, -9.753194808959961, -16.676294326782227, -9.488951683044434, -10.250521659851074, -2.3858985900878906, -1.4252820014953613]","[3.2700854127338694e-08, 1.877411684633067e-06, 4.812197756301105e-07, 3.109429325035177e-08, 2.1020610829718876e-05, 5.425457788819547e-07, 5.810872060140861e-05, 5.7223892382249216e-08, 7.568340190579371e-05, 3.533906107184624e-05, 0.0920062665031681, 0.24044064902437037]","[-0.7955116033554077, -12.071243286132812, -13.030096054077148, -11.077611923217773, -11.081541061401367, -8.28376579284668, -10.850574493408203, -7.082448959350586, -12.281042098999023, -6.937470436096191, -6.534397125244141, -0.9856258034706116]","[-17.780935287475586, -11.632196426391602, -14.557502746582031, -16.141979217529297, -9.444524765014648, -12.38905143737793, -8.880022048950195, -15.612327575683594, -9.374028205871582, -9.67052173614502, -2.2077763080596924, -2.087202310562134]","[1.895998203813779e-08, 8.87567271686871e-06, 4.7616436076929463e-07, 9.763993886686868e-08, 7.912159077384628e-05, 4.1639290869910335e-06, 0.00013914109761280498, 1.6582586989555652e-07, 8.490070117292605e-05, 6.31169163655025e-05, 0.10994486038881737, 0.12403365851635727]",2.061219060681179e-60,0.02772000745985218,4.3461145324426985e-57,0.0004742670827689135,-137.43180799484253,-11.452650666236877,1.0589756038387617
google/flan-t5-xl,0.1,0,3,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,Squirrels were hired to work in the company.,distractor_literal,The investors enjoy picking nuts as much as squirrels do.,distractor_plausibleliteral,D,"[-12.478803634643555, -8.244909286499023, -9.826370239257812, -9.17507266998291, -9.494928359985352, -12.849471092224121, -17.375675201416016, -8.534382820129395, -10.331417083740234, -9.476751327514648, -6.771915912628174, -14.041906356811523, -3.232375144958496, -1.2619502544403076]","[3.806487787079749e-06, 0.00026259194082372563, 5.4008439355078986e-05, 0.00010358969833717632, 7.523241570468742e-05, 2.6275174518372427e-06, 2.843414283335118e-08, 0.00019659145400769648, 3.259286743913599e-05, 7.66124219807638e-05, 0.0011454978733154153, 7.974024282363158e-07, 0.03946365548442253, 0.283101368062533]","[-0.45400142669677734, -12.923544883728027, -8.88912296295166, -6.920942783355713, -4.352472305297852, -3.894660234451294, -14.68196964263916, -17.706401824951172, -6.280190467834473, -8.694522857666016, -6.9525017738342285, -4.254570960998535, -13.877490043640137, -1.138770580291748]","[-13.374239921569824, -7.617336273193359, -9.620543479919434, -7.29933500289917, -9.410272598266602, -12.374214172363281, -15.97452163696289, -7.747241497039795, -9.476966857910156, -8.915611267089844, -7.460775852203369, -14.763100624084473, -2.8961267471313477, -1.0253911018371582]","[1.5546813987801387e-06, 0.0004918502423897146, 6.635154711867772e-05, 0.000675988155922727, 8.187862433786367e-05, 4.22617101449667e-06, 1.1543922488278922e-07, 0.00043193238548981644, 7.659591145447752e-05, 0.0001342762561596331, 0.0005752097205905956, 3.8767416770598174e-07, 0.05523675216630959, 0.3586561668864582]",1.5746074599290022e-58,0.023179928607123514,2.6887816564427406e-56,0.005856211701519151,-133.09592938423157,-9.506852098873683,1.0401721320301909
google/flan-t5-xl,0.1,0,3,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,Bob is allergic to nuts.,distractor_nonsequitut,Squirrels were hired to work in the company.,distractor_literal,E,"[-9.185647010803223, -16.996089935302734, -8.658774375915527, -18.45155143737793, -3.7192325592041016, -1.5652518272399902]","[0.00010250007672974404, 4.1561568313340026e-08, 0.00017359694116413416, 9.69600940746637e-09, 0.024252573119572334, 0.20903536574531692]","[-5.369264602661133, -6.787333011627197, -17.301008224487305, -6.269985198974609, -12.539669036865234, -1.8086425065994263]","[-7.729589462280273, -17.816936492919922, -7.466747283935547, -17.162599563598633, -2.8157196044921875, -2.5509755611419678]","[0.00043962456252491977, 1.828954059066758e-08, 0.0005717851300429008, 3.518663325274704e-08, 0.0598616265419328, 0.07800552970574634]",3.6352041510264945e-26,0.03892734785672681,7.553865027786821e-25,0.04812376363165652,-58.576547145843506,-9.762757857640583,1.0546243950982392
google/flan-t5-xl,0.1,0,4,metaphor,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mark asked his mom what she thought about his new girlfriend. She replied: ""This young lady is 100% polyester."" What does she mean?","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.
Your answer:
",,His girlfriend's behavior was not very natural.,target,His girlfriend wore clothes made of polyester.,distractor_plausibleliteral,A,"[-15.559760093688965, -6.527284622192383, -9.558262825012207, -15.911447525024414, -10.872925758361816, -11.487922668457031, -7.040828704833984, -14.419331550598145, -2.7649714946746826, -3.5278050899505615]","[1.7477610298393158e-07, 0.0014629729855912498, 7.061536341616304e-05, 1.229549848948431e-07, 1.8964803228934964e-05, 1.0253179878357038e-05, 0.0008754008126985346, 5.467186320980393e-07, 0.06297789452780019, 0.029369308163172694]","[-0.7898210883140564, -13.457940101623535, -5.868332386016846, -6.823146343231201, -15.462920188903809, -6.51129674911499, -6.72601318359375, -6.995701313018799, -13.70233154296875, -1.3214372396469116]","[-17.6950740814209, -7.73332405090332, -10.137687683105469, -15.408708572387695, -9.677765846252441, -11.010849952697754, -8.94749641418457, -12.521902084350586, -1.8449006080627441, -2.6729965209960938]","[2.0659840749904622e-08, 0.00043798580757775635, 3.956017280258328e-05, 2.0327449637965906e-07, 6.266134257930987e-05, 1.652146765529954e-05, 0.00013006237509139717, 3.6459190500630675e-06, 0.15804102811299925, 0.06904502016450743]",3.821406948559346e-43,0.00947862542855061,3.897959395903278e-43,0.980360891541254,-97.67054033279419,-9.76705403327942,1.000203117000202
