model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,scale,rating_options,weighted_options,chosen_option,token_cond_log_probs,prior_token_log_probs,null_prior_token_log_probs
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has Bob responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has Bob responded like this?,He disliked the talk that his boss gave but does not want to criticize his boss.,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.354368350617934,incorrect_literal,"[[-9.990615844726562], [-10.64610481262207], [-10.369425773620605], [-10.767313003540039], [-12.043981552124023]]","[[], [], [], [], []]","[[-9.60250473022461], [-10.078899383544922], [-9.180032730102539], [-9.021985054016113], [-10.912899017333984]]"
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has Bob responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has Bob responded like this?,He is excited about the upcoming trip to Japan and does not want to talk about anything else.,incorrect_literal,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.435869202686159,incorrect_literal,"[[-10.42263412475586], [-11.30630111694336], [-10.49868392944336], [-9.313039779663086], [-10.326400756835938]]","[[], [], [], [], []]","[[-10.302276611328125], [-11.2402982711792], [-10.466446876525879], [-8.651843070983887], [-9.275837898254395]]"
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has Bob responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has Bob responded like this?,He liked the talk that his boss gave but does not want to tell him about it.,incorrect_nonliteral,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.353179301594589,incorrect_literal,"[[-10.136968612670898], [-10.82596206665039], [-10.612041473388672], [-10.977977752685547], [-11.982476234436035]]","[[], [], [], [], []]","[[-9.781018257141113], [-10.403726577758789], [-9.968157768249512], [-9.315239906311035], [-10.62411880493164]]"
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has Bob responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has Bob responded like this?,He wants to avoid going to Japan next week and wants to discuss it with his boss. ,incorrect_associate,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",1.6717395661432637,incorrect_literal,"[[-9.994067192077637], [-10.988024711608887], [-11.963706016540527], [-12.555340766906738], [-12.882895469665527]]","[[], [], [], [], []]","[[-9.674357414245605], [-10.497593879699707], [-9.85528564453125], [-8.981120109558105], [-10.401228904724121]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has Bob responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has Bob responded like this?,Alex thinks that Richard's painting is mediocre.,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.579074277562658,incorrect_literal,"[[-10.114842414855957], [-11.121524810791016], [-10.79293155670166], [-10.459105491638184], [-11.56118392944336]]","[[], [], [], [], []]","[[-9.574482917785645], [-10.489113807678223], [-9.384230613708496], [-8.190773010253906], [-10.5442533493042]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has Bob responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has Bob responded like this?, Alex is proud of the painting job that he did.,incorrect_literal,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.326431178372247,incorrect_literal,"[[-10.14616870880127], [-11.455296516418457], [-10.681331634521484], [-9.355134963989258], [-10.33173942565918]]","[[], [], [], [], []]","[[-9.965597152709961], [-11.258237838745117], [-10.496871948242188], [-8.217288970947266], [-9.297789573669434]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has Bob responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has Bob responded like this?,Alex wants Richards to help him paint the walls.,incorrect_nonliteral,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.3539809210723432,incorrect_literal,"[[-10.081756591796875], [-11.261186599731445], [-10.965059280395508], [-10.936063766479492], [-11.757545471191406]]","[[], [], [], [], []]","[[-9.795816421508789], [-10.853554725646973], [-10.091769218444824], [-8.311020851135254], [-10.045123100280762]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has Bob responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has Bob responded like this?,Alex is afraid that Richard will become a better painter than he is. ,incorrect_associate,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.4492637978986744,incorrect_literal,"[[-9.924092292785645], [-11.074783325195312], [-10.5243558883667], [-10.61740779876709], [-11.525985717773438]]","[[], [], [], [], []]","[[-9.391263961791992], [-10.323115348815918], [-9.660740852355957], [-9.113409996032715], [-10.494000434875488]]"
google/flan-t5-xl,0.1,0,3,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Leslie and Jane are chatting at a coffee shop. Leslie asks, ""Who was that man that I saw you with last night?"" Jane responds: ""The latte is unbelievable here.""Why has Bob responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has Bob responded like this?,She does not want to discuss the topic that Leslie has raised.,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",1.8160083831642486,incorrect_literal,"[[-9.739034652709961], [-11.303765296936035], [-11.420181274414062], [-11.672764778137207], [-12.318913459777832]]","[[], [], [], [], []]","[[-9.462698936462402], [-10.300002098083496], [-9.815620422363281], [-9.068685531616211], [-10.794987678527832]]"
google/flan-t5-xl,0.1,0,3,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Leslie and Jane are chatting at a coffee shop. Leslie asks, ""Who was that man that I saw you with last night?"" Jane responds: ""The latte is unbelievable here.""Why has Bob responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has Bob responded like this?,She thinks that it is the best latte in the town.,incorrect_literal,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.2232313755231754,incorrect_literal,"[[-9.963279724121094], [-10.99524974822998], [-10.755062103271484], [-11.112532615661621], [-11.931693077087402]]","[[], [], [], [], []]","[[-10.048345565795898], [-11.112590789794922], [-10.279285430908203], [-8.412922859191895], [-9.629003524780273]]"
