model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,scale,rating_options,weighted_options,chosen_option,token_cond_log_probs,prior_token_log_probs,null_prior_token_log_probs
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,He disliked the talk that his boss gave but does not want to criticize his boss.,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.983476134910812,incorrect_associate,"[[-2.3435893058776855], [-2.340559959411621], [-2.4181365966796875], [-2.467787265777588], [-2.323812961578369]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.316020131111145], [-1.333594560623169], [-1.593782901763916], [-1.3825418949127197], [-1.5620957612991333]]"
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,He is excited about the upcoming trip to Japan and does not want to talk about anything else.,incorrect_literal,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.830686717362018,incorrect_associate,"[[-2.234611988067627], [-2.3529505729675293], [-2.7833425998687744], [-2.670872211456299], [-2.4696366786956787]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.2920563220977783], [-1.1752619743347168], [-1.4290878772735596], [-1.2204002141952515], [-1.4512600898742676]]"
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,He liked the talk that his boss gave but does not want to tell him about it.,incorrect_nonliteral,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.9263531132406353,incorrect_associate,"[[-2.2482755184173584], [-2.0867676734924316], [-2.3322229385375977], [-2.389059543609619], [-2.277109146118164]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.0694077014923096], [-1.1110317707061768], [-1.3652923107147217], [-1.1383094787597656], [-1.328507900238037]]"
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,He wants to avoid going to Japan next week and wants to discuss it with his boss. ,incorrect_associate,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.9922112454946337,incorrect_associate,"[[-2.4472246170043945], [-2.583406686782837], [-2.7010135650634766], [-2.7027151584625244], [-2.415992498397827]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.3471927642822266], [-1.2092864513397217], [-1.3832672834396362], [-1.1586146354675293], [-1.525048851966858]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,Alex thinks that Richard's painting is mediocre.,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.8520868675900393,incorrect_nonliteral,"[[-2.6055517196655273], [-2.7673776149749756], [-3.2983086109161377], [-3.214592933654785], [-2.7395431995391846]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.392276644706726], [-1.4706079959869385], [-1.6679894924163818], [-1.5148675441741943], [-1.7915656566619873]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?, Alex is proud of the painting job that he did.,incorrect_literal,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.9969701791978522,incorrect_nonliteral,"[[-2.964348077774048], [-2.8907651901245117], [-3.4533910751342773], [-3.225390911102295], [-2.8280029296875]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.331371784210205], [-1.3385764360427856], [-1.7901694774627686], [-1.4453625679016113], [-1.6114871501922607]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,Alex wants Richards to help him paint the walls.,incorrect_nonliteral,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.110882030993149,incorrect_nonliteral,"[[-3.081202745437622], [-3.368138551712036], [-3.826706886291504], [-3.402987480163574], [-2.8617076873779297]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.0963859558105469], [-1.3607268333435059], [-1.674837589263916], [-1.378468632698059], [-1.8274239301681519]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,Alex is afraid that Richard will become a better painter than he is. ,incorrect_associate,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.988058266653773,incorrect_nonliteral,"[[-2.853389024734497], [-3.1709399223327637], [-3.4062445163726807], [-3.454291343688965], [-2.789088487625122]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-2.1228160858154297], [-1.9756789207458496], [-2.313823938369751], [-1.9303728342056274], [-2.706468105316162]]"
google/flan-t5-xl,0.1,0,3,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Leslie and Jane are chatting at a coffee shop. Leslie asks, ""Who was that man that I saw you with last night?"" Jane responds: ""The latte is unbelievable here.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,She does not want to discuss the topic that Leslie has raised.,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.8365905078222404,incorrect_literal,"[[-1.7058806419372559], [-1.7121964693069458], [-1.9764158725738525], [-1.9517441987991333], [-1.986891746520996]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.4065189361572266], [-1.176306962966919], [-1.4614150524139404], [-1.393965244293213], [-1.5294673442840576]]"
google/flan-t5-xl,0.1,0,3,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Leslie and Jane are chatting at a coffee shop. Leslie asks, ""Who was that man that I saw you with last night?"" Jane responds: ""The latte is unbelievable here.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,She thinks that it is the best latte in the town.,incorrect_literal,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.9919688924675434,incorrect_literal,"[[-1.838503122329712], [-1.752477765083313], [-1.9745088815689087], [-1.9037576913833618], [-1.783445954322815]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.8884528875350952], [-1.4188861846923828], [-1.7712504863739014], [-1.7417919635772705], [-1.8751001358032227]]"
