model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,scale,rating_options,weighted_options,chosen_option,token_cond_log_probs,prior_token_log_probs,null_prior_token_log_probs
google/flan-t5-xl,0.1,0,1,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Paul has to go to an interview and he's running late. While he's cleaning his shoes he says to his wife, Jane, ""I want to wear that blue shirt, but it's very creased"". What might he be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He wants his wife to iron his shirt.,target,likely,"very unlikely, unlikely, neutral, likely, very likely",3.5539246648348355,target,"[[-9.956229209899902], [-11.714681625366211], [-10.957326889038086], [-8.7581787109375], [-9.888700485229492]]","[[], [], [], [], []]","[[-9.722245216369629], [-10.661208152770996], [-9.927779197692871], [-8.211356163024902], [-9.992959022521973]]"
google/flan-t5-xl,0.1,0,1,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Paul has to go to an interview and he's running late. While he's cleaning his shoes he says to his wife, Jane, ""I want to wear that blue shirt, but it's very creased"". What might he be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He is unhappy that his shirt is wrinkled.,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",3.4221853163940943,target,"[[-9.949532508850098], [-11.739544868469238], [-11.090312957763672], [-9.2213773727417], [-9.936979293823242]]","[[], [], [], [], []]","[[-9.49250316619873], [-10.361042022705078], [-9.672712326049805], [-8.599331855773926], [-10.276593208312988]]"
google/flan-t5-xl,0.1,0,1,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Paul has to go to an interview and he's running late. While he's cleaning his shoes he says to his wife, Jane, ""I want to wear that blue shirt, but it's very creased"". What might he be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He got this shirt on sale.,distractor_lexical_overlap,likely,"very unlikely, unlikely, neutral, likely, very likely",1.8894744840428248,target,"[[-10.14251708984375], [-10.87673282623291], [-10.997345924377441], [-12.513834953308105], [-13.066872596740723]]","[[], [], [], [], []]","[[-10.3943510055542], [-11.267484664916992], [-10.387598991394043], [-8.185476303100586], [-9.769232749938965]]"
google/flan-t5-xl,0.1,0,1,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Paul has to go to an interview and he's running late. While he's cleaning his shoes he says to his wife, Jane, ""I want to wear that blue shirt, but it's very creased"". What might he be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,"He got his shoes on sale.
",distractor_associative,likely,"very unlikely, unlikely, neutral, likely, very likely",1.562074085914939,target,"[[-9.816790580749512], [-11.137701988220215], [-11.648645401000977], [-12.99560832977295], [-13.227989196777344]]","[[], [], [], [], []]","[[-10.390402793884277], [-11.19544792175293], [-10.271389961242676], [-8.170486450195312], [-9.692401885986328]]"
google/flan-t5-xl,0.1,0,2,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Cindy wanted to paint a picture. She got her paints, paper and brushes ready. She has a meeting to go to in 10 minutes. Her dad said to her, ""I am not sure that now is the best time for painting."" What might he be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He does not want Cindy to start painting.,target,likely,"very unlikely, unlikely, neutral, likely, very likely",2.4054298395547056,competitor,"[[-9.511518478393555], [-11.072830200195312], [-10.891754150390625], [-10.209161758422852], [-11.067771911621094]]","[[], [], [], [], []]","[[-9.34560775756836], [-10.444623947143555], [-10.424739837646484], [-9.96015739440918], [-11.143362998962402]]"
google/flan-t5-xl,0.1,0,2,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Cindy wanted to paint a picture. She got her paints, paper and brushes ready. She has a meeting to go to in 10 minutes. Her dad said to her, ""I am not sure that now is the best time for painting."" What might he be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He has some doubts whether Cindy should be painting.,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",3.1616079820752487,competitor,"[[-9.718212127685547], [-11.346858024597168], [-10.66061782836914], [-9.118974685668945], [-10.403983116149902]]","[[], [], [], [], []]","[[-9.431519508361816], [-10.165691375732422], [-9.813780784606934], [-9.927736282348633], [-11.1174898147583]]"
google/flan-t5-xl,0.1,0,2,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Cindy wanted to paint a picture. She got her paints, paper and brushes ready. She has a meeting to go to in 10 minutes. Her dad said to her, ""I am not sure that now is the best time for painting."" What might he be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He wants Cindy to paint a picture for the meeting.,distractor_lexical_overlap,likely,"very unlikely, unlikely, neutral, likely, very likely",1.6197346309453078,competitor,"[[-9.740866661071777], [-11.00510025024414], [-12.029558181762695], [-12.589015007019043], [-12.409423828125]]","[[], [], [], [], []]","[[-9.508641242980957], [-10.36793041229248], [-9.90337085723877], [-8.842745780944824], [-10.24573802947998]]"
google/flan-t5-xl,0.1,0,2,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Cindy wanted to paint a picture. She got her paints, paper and brushes ready. She has a meeting to go to in 10 minutes. Her dad said to her, ""I am not sure that now is the best time for painting."" What might he be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,He wants Cindy to create a sculpture.,distractor_associative,likely,"very unlikely, unlikely, neutral, likely, very likely",1.8224773528115872,competitor,"[[-9.803857803344727], [-10.684978485107422], [-11.168153762817383], [-12.084285736083984], [-12.449983596801758]]","[[], [], [], [], []]","[[-9.52964973449707], [-10.42765998840332], [-9.857413291931152], [-8.65381145477295], [-10.081424713134766]]"
google/flan-t5-xl,0.1,0,3,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Cindy asked her mom to take her to the movies. Her mom responds, ""Your little brother's toys are all over the house. I don't have time to clean up."" What might she be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Cindy might help her clean up the house.,target,likely,"very unlikely, unlikely, neutral, likely, very likely",2.231532338889866,competitor,"[[-10.127506256103516], [-10.610845565795898], [-10.582422256469727], [-11.314865112304688], [-12.203363418579102]]","[[], [], [], [], []]","[[-10.098976135253906], [-10.873672485351562], [-10.159954071044922], [-8.1657075881958], [-10.157661437988281]]"
google/flan-t5-xl,0.1,0,3,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Cindy asked her mom to take her to the movies. Her mom responds, ""Your little brother's toys are all over the house. I don't have time to clean up."" What might she be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Cindy's brother creates a lot of mess.,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",2.8951424052550117,competitor,"[[-9.454657554626465], [-10.69363784790039], [-9.829022407531738], [-9.321380615234375], [-10.397404670715332]]","[[], [], [], [], []]","[[-9.276029586791992], [-10.136473655700684], [-9.207918167114258], [-8.217100143432617], [-10.282818794250488]]"
google/flan-t5-xl,0.1,0,3,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Cindy asked her mom to take her to the movies. Her mom responds, ""Your little brother's toys are all over the house. I don't have time to clean up."" What might she be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Cindy forgot to purchase a new toy for her brother.,distractor_lexical_overlap,likely,"very unlikely, unlikely, neutral, likely, very likely",1.8034250390659308,competitor,"[[-10.269614219665527], [-11.119975090026855], [-11.391606330871582], [-12.804911613464355], [-13.291245460510254]]","[[], [], [], [], []]","[[-9.138742446899414], [-10.046085357666016], [-9.616585731506348], [-9.01797866821289], [-10.666833877563477]]"
google/flan-t5-xl,0.1,0,3,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Cindy asked her mom to take her to the movies. Her mom responds, ""Your little brother's toys are all over the house. I don't have time to clean up."" What might she be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Cindy forgot to invite her brother to the movies.,distractor_associative,likely,"very unlikely, unlikely, neutral, likely, very likely",1.674465141302372,competitor,"[[-10.109424591064453], [-11.197495460510254], [-11.887234687805176], [-12.86901569366455], [-12.953375816345215]]","[[], [], [], [], []]","[[-8.976922988891602], [-9.932305335998535], [-9.69345474243164], [-9.397944450378418], [-10.933631896972656]]"
google/flan-t5-xl,0.1,0,4,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Matt was telling Cindy about a scary movie that he saw. Cindy was listening to him for a while and then responded, ""Can we talk about something else?"" What might she be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,She wishes that he stopped telling her about the movie.,target,likely,"very unlikely, unlikely, neutral, likely, very likely",2.6014308924748235,competitor,"[[-9.389602661132812], [-10.849677085876465], [-10.50224494934082], [-9.655004501342773], [-10.885246276855469]]","[[], [], [], [], []]","[[-9.119741439819336], [-10.028797149658203], [-10.058961868286133], [-10.073352813720703], [-11.358434677124023]]"
google/flan-t5-xl,0.1,0,4,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Matt was telling Cindy about a scary movie that he saw. Cindy was listening to him for a while and then responded, ""Can we talk about something else?"" What might she be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,She wonders whether Matt knows something else interesting that he can share with her.,competitor,likely,"very unlikely, unlikely, neutral, likely, very likely",3.1548599539606257,competitor,"[[-10.049596786499023], [-10.676994323730469], [-10.07005500793457], [-9.332477569580078], [-10.486547470092773]]","[[], [], [], [], []]","[[-10.005849838256836], [-10.745528221130371], [-9.9686861038208], [-8.507298469543457], [-10.194523811340332]]"
google/flan-t5-xl,0.1,0,4,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Matt was telling Cindy about a scary movie that he saw. Cindy was listening to him for a while and then responded, ""Can we talk about something else?"" What might she be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,She wishes to have a date with Matt.,distractor_lexical_overlap,likely,"very unlikely, unlikely, neutral, likely, very likely",1.9780312891962586,competitor,"[[-9.898509979248047], [-10.87686538696289], [-10.909475326538086], [-11.595699310302734], [-12.485061645507812]]","[[], [], [], [], []]","[[-9.903789520263672], [-11.001920700073242], [-10.327088356018066], [-8.633025169372559], [-10.103633880615234]]"
google/flan-t5-xl,0.1,0,4,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Matt was telling Cindy about a scary movie that he saw. Cindy was listening to him for a while and then responded, ""Can we talk about something else?"" What might she be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,She wishes to build a kite with Matt.,distractor_associative,likely,"very unlikely, unlikely, neutral, likely, very likely",1.9933775622418919,competitor,"[[-9.821571350097656], [-10.632698059082031], [-10.823101997375488], [-11.577840805053711], [-12.216409683227539]]","[[], [], [], [], []]","[[-9.759391784667969], [-10.586600303649902], [-10.051408767700195], [-8.705430030822754], [-9.958991050720215]]"
google/flan-t5-xl,0.1,0,5,indirect_speech,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Cindy and Matt had been good friends for a long time. Recently Cindy started teasing Matt a lot every day. He got mad and said, ""My friends do not say hurtful things to me."" What might he be trying to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Cindy should stop teasing him if she wants to be his friend.,target,likely,"very unlikely, unlikely, neutral, likely, very likely",2.535125822508899,target,"[[-9.73745059967041], [-10.533270835876465], [-10.243597030639648], [-10.100639343261719], [-11.378586769104004]]","[[], [], [], [], []]","[[-9.45918083190918], [-10.226395606994629], [-9.954551696777344], [-9.43829345703125], [-10.77402114868164]]"
