model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,scale,rating_options,weighted_options,chosen_option,token_cond_log_probs,prior_token_log_probs,null_prior_token_log_probs
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,He disliked the talk that his boss gave but does not want to criticize his boss.,target,plausible,"very implausible, implausible, neutral, plausible, very plausible",2.9917766948575775,incorrect_associate,"[[-2.6931138038635254], [-2.433586597442627], [-2.537390947341919], [-2.625654935836792], [-2.606809139251709]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-2.214022397994995], [-2.183366060256958], [-2.379171848297119], [-1.9705842733383179], [-2.3127028942108154]]"
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,He is excited about the upcoming trip to Japan and does not want to talk about anything else.,incorrect_literal,plausible,"very implausible, implausible, neutral, plausible, very plausible",2.8519435000599325,incorrect_associate,"[[-2.422168731689453], [-2.028517723083496], [-2.5231308937072754], [-2.4979264736175537], [-2.536118507385254]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.8774337768554688], [-1.7894766330718994], [-2.056589126586914], [-1.6766631603240967], [-2.239755630493164]]"
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,He liked the talk that his boss gave but does not want to tell him about it.,incorrect_nonliteral,plausible,"very implausible, implausible, neutral, plausible, very plausible",2.9833981497522304,incorrect_associate,"[[-2.440269708633423], [-2.1512391567230225], [-2.3127408027648926], [-2.3426425457000732], [-2.3731279373168945]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.885756492614746], [-1.535484790802002], [-1.831395149230957], [-1.5266542434692383], [-1.8789968490600586]]"
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,He wants to avoid going to Japan next week and wants to discuss it with his boss. ,incorrect_associate,plausible,"very implausible, implausible, neutral, plausible, very plausible",3.0388658977022898,incorrect_associate,"[[-2.8548154830932617], [-2.711407423019409], [-2.8043603897094727], [-2.765084981918335], [-2.7274863719940186]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.8273425102233887], [-1.6456934213638306], [-1.77743399143219], [-1.5180401802062988], [-1.9078729152679443]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,Alex thinks that Richard's painting is mediocre.,target,plausible,"very implausible, implausible, neutral, plausible, very plausible",2.880295788500642,incorrect_associate,"[[-2.9224653244018555], [-2.5316338539123535], [-2.9527058601379395], [-2.879737138748169], [-3.033555269241333]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.9826710224151611], [-2.0757603645324707], [-2.690314292907715], [-2.196093797683716], [-2.57684588432312]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?, Alex is proud of the painting job that he did.,incorrect_literal,plausible,"very implausible, implausible, neutral, plausible, very plausible",2.988692186208971,incorrect_associate,"[[-3.118511199951172], [-2.4080939292907715], [-2.8699324131011963], [-2.7080962657928467], [-2.916511297225952]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-2.652801513671875], [-2.0118393898010254], [-2.35445237159729], [-1.676878809928894], [-2.16692852973938]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,Alex wants Richards to help him paint the walls.,incorrect_nonliteral,plausible,"very implausible, implausible, neutral, plausible, very plausible",2.979153773538493,incorrect_associate,"[[-2.839775800704956], [-2.408862352371216], [-2.848658800125122], [-2.6623141765594482], [-2.734140157699585]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-2.1803722381591797], [-1.9926161766052246], [-2.451366662979126], [-1.7738631963729858], [-2.4580678939819336]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,Alex is afraid that Richard will become a better painter than he is. ,incorrect_associate,plausible,"very implausible, implausible, neutral, plausible, very plausible",3.059700864448182,incorrect_associate,"[[-3.3816802501678467], [-3.094221591949463], [-3.397298812866211], [-3.3625385761260986], [-3.0995960235595703]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-2.6273224353790283], [-2.392270088195801], [-2.9953601360321045], [-2.353210687637329], [-3.235039472579956]]"
google/flan-t5-xl,0.1,0,3,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Leslie and Jane are chatting at a coffee shop. Leslie asks, ""Who was that man that I saw you with last night?"" Jane responds: ""The latte is unbelievable here.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,She does not want to discuss the topic that Leslie has raised.,target,plausible,"very implausible, implausible, neutral, plausible, very plausible",2.888132299230164,incorrect_nonliteral,"[[-2.0480027198791504], [-1.9302713871002197], [-2.294344902038574], [-2.1710762977600098], [-2.1985671520233154]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.7561721801757812], [-1.4776678085327148], [-1.8705401420593262], [-1.4301059246063232], [-2.098991870880127]]"
google/flan-t5-xl,0.1,0,3,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.Leslie and Jane are chatting at a coffee shop. Leslie asks, ""Who was that man that I saw you with last night?"" Jane responds: ""The latte is unbelievable here.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how plausible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,She thinks that it is the best latte in the town.,incorrect_literal,plausible,"very implausible, implausible, neutral, plausible, very plausible",3.0072128460675427,incorrect_nonliteral,"[[-2.158400297164917], [-1.8412976264953613], [-2.0764060020446777], [-1.924450397491455], [-2.085437297821045]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-2.5907576084136963], [-1.9140297174453735], [-2.3560681343078613], [-2.1807172298431396], [-2.5274593830108643]]"
