model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,scale,rating_options,weighted_options,chosen_option,token_cond_log_probs,prior_token_log_probs,null_prior_token_log_probs
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,The town is not one of the cleanest ones.,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.0,distractor_nonsequitut,"[[-0.9378612637519836], [-0.9378612637519836], [-0.9378612637519836], [-0.9378612637519836], [-0.9378612637519836]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-1.3785375356674194], [-1.3785375356674194], [-1.3785375356674194], [-1.3785375356674194], [-1.3785375356674194]]"
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,The people living in this town are very welcoming.,competitor,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.0,distractor_nonsequitut,"[[-1.0172516107559204], [-1.0172516107559204], [-1.0172516107559204], [-1.0172516107559204], [-1.0172516107559204]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-1.2779185771942139], [-1.2779185771942139], [-1.2779185771942139], [-1.2779185771942139], [-1.2779185771942139]]"
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,All houses in this town have chimneys.,distractor_plausibleliteral,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.0,distractor_nonsequitut,"[[-1.1237871646881104], [-1.1237871646881104], [-1.1237871646881104], [-1.1237871646881104], [-1.1237871646881104]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-1.0846078395843506], [-1.0846078395843506], [-1.0846078395843506], [-1.0846078395843506], [-1.0846078395843506]]"
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,The town is a chimney.,distractor_literal,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.0,distractor_nonsequitut,"[[-2.062370777130127], [-2.062370777130127], [-2.062370777130127], [-2.062370777130127], [-2.062370777130127]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-2.0102574825286865], [-2.0102574825286865], [-2.0102574825286865], [-2.0102574825286865], [-2.0102574825286865]]"
google/flan-t5-xl,0.1,0,1,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Mary found a job at a company installing chimneys.,distractor_nonsequitut,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.0,distractor_nonsequitut,"[[-1.105189561843872], [-1.105189561843872], [-1.105189561843872], [-1.105189561843872], [-1.105189561843872]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-1.8214032649993896], [-1.8214032649993896], [-1.8214032649993896], [-1.8214032649993896], [-1.8214032649993896]]"
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Mike and his wife are very much in love with each other.,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.0,competitor,"[[-1.4766877889633179], [-1.4766877889633179], [-1.4766877889633179], [-1.4766877889633179], [-1.4766877889633179]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-1.1585829257965088], [-1.1585829257965088], [-1.1585829257965088], [-1.1585829257965088], [-1.1585829257965088]]"
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Mike is worried that the bird flu virus affected their baby.,competitor,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.0,competitor,"[[-1.7196667194366455], [-1.7196667194366455], [-1.7196667194366455], [-1.7196667194366455], [-1.7196667194366455]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-1.8799231052398682], [-1.8799231052398682], [-1.8799231052398682], [-1.8799231052398682], [-1.8799231052398682]]"
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,The baby in his wife's womb is the size of an egg.,distractor_plausibleliteral,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.0,competitor,"[[-1.282759666442871], [-1.282759666442871], [-1.282759666442871], [-1.282759666442871], [-1.282759666442871]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-1.6884177923202515], [-1.6884177923202515], [-1.6884177923202515], [-1.6884177923202515], [-1.6884177923202515]]"
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Their baby is an egg.,distractor_literal,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.0,competitor,"[[-1.4635448455810547], [-1.4635448455810547], [-1.4635448455810547], [-1.4635448455810547], [-1.4635448455810547]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-1.0844424962997437], [-1.0844424962997437], [-1.0844424962997437], [-1.0844424962997437], [-1.0844424962997437]]"
google/flan-t5-xl,0.1,0,2,metaphor,"You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how appropriate a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Their baby is growing bigger every day.,distractor_nonsequitut,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.0,competitor,"[[-1.25016450881958], [-1.25016450881958], [-1.25016450881958], [-1.25016450881958], [-1.25016450881958]]","[[-3.409724473953247], [-1.9873242378234863], [-1.6475027799606323], [-3.9234673976898193], [-2.7994303703308105]]","[[-1.3647706508636475], [-1.3647706508636475], [-1.3647706508636475], [-1.3647706508636475], [-1.3647706508636475]]"
