model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,scale,rating_options,weighted_options,chosen_option,token_cond_log_probs,prior_token_log_probs,null_prior_token_log_probs
google/flan-t5-xl,0.1,0,1,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Mary's exam was about to start. Her palms were sweaty. Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.047998849774247,competitor,"[[-2.107516288757324], [-2.077230930328369], [-1.8326783180236816], [-2.1251277923583984], [-1.9627681970596313]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.0879523754119873], [-1.0651049613952637], [-1.259584665298462], [-1.5799061059951782], [-1.5089774131774902]]"
google/flan-t5-xl,0.1,0,1,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Mary's exam was about to start. Her palms were sweaty. Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.14756847821999,competitor,"[[-1.6720784902572632], [-1.6820385456085205], [-1.2170968055725098], [-1.3961896896362305], [-1.4159867763519287]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.6183172464370728], [-1.3316144943237305], [-1.4871540069580078], [-1.5789109468460083], [-1.7113065719604492]]"
google/flan-t5-xl,0.1,0,2,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Laura got a lot of mail today. Some of her friends had remembered her birthday.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.9461651363266084,competitor,"[[-2.062669277191162], [-2.2767934799194336], [-2.2445015907287598], [-2.232644557952881], [-2.208033800125122]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.0879523754119873], [-1.0651049613952637], [-1.259584665298462], [-1.5799061059951782], [-1.5089774131774902]]"
google/flan-t5-xl,0.1,0,2,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Laura got a lot of mail today. Some of her friends had remembered her birthday.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.968539243249404,competitor,"[[-1.5825903415679932], [-2.0650601387023926], [-1.6381807327270508], [-1.6514172554016113], [-1.8378772735595703]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.6183172464370728], [-1.3316144943237305], [-1.4871540069580078], [-1.5789109468460083], [-1.7113065719604492]]"
google/flan-t5-xl,0.1,0,3,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Sometimes a truck drives by the house. The dishes start to rattle.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.8617981008923383,competitor,"[[-2.007117509841919], [-2.2011728286743164], [-2.170907497406006], [-2.1605026721954346], [-2.376450777053833]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.0879523754119873], [-1.0651049613952637], [-1.259584665298462], [-1.5799061059951782], [-1.5089774131774902]]"
google/flan-t5-xl,0.1,0,3,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Sometimes a truck drives by the house. The dishes start to rattle.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.8998323586640407,competitor,"[[-1.59998619556427], [-1.8508130311965942], [-1.634291410446167], [-1.5593609809875488], [-2.036379814147949]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.6183172464370728], [-1.3316144943237305], [-1.4871540069580078], [-1.5789109468460083], [-1.7113065719604492]]"
google/flan-t5-xl,0.1,0,4,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.The lights have been on since last night. The car doesn't start.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.1144912380766923,competitor,"[[-1.6280725002288818], [-1.8023145198822021], [-1.4666547775268555], [-1.7812037467956543], [-1.376218557357788]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.0879523754119873], [-1.0651049613952637], [-1.259584665298462], [-1.5799061059951782], [-1.5089774131774902]]"
google/flan-t5-xl,0.1,0,4,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.The lights have been on since last night. The car doesn't start.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.148870858057628,competitor,"[[-1.4078664779663086], [-1.565994381904602], [-1.082871913909912], [-1.3349676132202148], [-1.1397888660430908]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.6183172464370728], [-1.3316144943237305], [-1.4871540069580078], [-1.5789109468460083], [-1.7113065719604492]]"
google/flan-t5-xl,0.1,0,5,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.9664540941404205,competitor,"[[-1.6697431802749634], [-1.8032572269439697], [-1.6242284774780273], [-1.9330145120620728], [-1.6950678825378418]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.0879523754119873], [-1.0651049613952637], [-1.259584665298462], [-1.5799061059951782], [-1.5089774131774902]]"
google/flan-t5-xl,0.1,0,5,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.087306312704933,competitor,"[[-1.330225944519043], [-1.425847053527832], [-1.0513988733291626], [-1.2685863971710205], [-1.1811773777008057]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.6183172464370728], [-1.3316144943237305], [-1.4871540069580078], [-1.5789109468460083], [-1.7113065719604492]]"
