model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,scale,rating_options,weighted_options,chosen_option,token_cond_log_probs,prior_token_log_probs,null_prior_token_log_probs
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,He disliked the talk that his boss gave but does not want to criticize his boss.,target,likely,"very unlikely, unlikely, neutral, likely, very likely",3.2390164310550986,incorrect_associate,"[[-3.0493369102478027], [-2.724709987640381], [-2.7394096851348877], [-2.6253318786621094], [-2.478583812713623]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.996940016746521], [-1.8545470237731934], [-1.9967396259307861], [-1.9139609336853027], [-1.9781967401504517]]"
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,He is excited about the upcoming trip to Japan and does not want to talk about anything else.,incorrect_literal,likely,"very unlikely, unlikely, neutral, likely, very likely",3.1617497345325853,incorrect_associate,"[[-2.9429688453674316], [-2.509834051132202], [-2.6344223022460938], [-2.57820987701416], [-2.4644815921783447]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-2.2643485069274902], [-1.8901596069335938], [-2.1155927181243896], [-1.9348080158233643], [-2.219219923019409]]"
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,He liked the talk that his boss gave but does not want to tell him about it.,incorrect_nonliteral,likely,"very unlikely, unlikely, neutral, likely, very likely",3.1318190020101904,incorrect_associate,"[[-2.874256134033203], [-2.5665640830993652], [-2.6976335048675537], [-2.6002907752990723], [-2.510836601257324]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.5911943912506104], [-1.4551588296890259], [-1.656275987625122], [-1.5167219638824463], [-1.895588994026184]]"
google/flan-t5-xl,0.1,0,1,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,He wants to avoid going to Japan next week and wants to discuss it with his boss. ,incorrect_associate,likely,"very unlikely, unlikely, neutral, likely, very likely",3.312095490999678,incorrect_associate,"[[-3.8536176681518555], [-3.5622966289520264], [-3.5828864574432373], [-3.2636220455169678], [-3.2027363777160645]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.9264367818832397], [-1.8005197048187256], [-1.9437075853347778], [-1.8675925731658936], [-2.041595935821533]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,Alex thinks that Richard's painting is mediocre.,target,likely,"very unlikely, unlikely, neutral, likely, very likely",3.155351632297112,incorrect_associate,"[[-3.250701427459717], [-2.8697502613067627], [-3.245058536529541], [-3.0583629608154297], [-2.771449089050293]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-2.0820372104644775], [-2.1709718704223633], [-2.5603487491607666], [-2.4151065349578857], [-2.794443130493164]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?, Alex is proud of the painting job that he did.,incorrect_literal,likely,"very unlikely, unlikely, neutral, likely, very likely",3.07413737661588,incorrect_associate,"[[-3.2834763526916504], [-2.807875156402588], [-3.3248414993286133], [-3.09503173828125], [-2.9251866340637207]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-2.3208858966827393], [-1.6380226612091064], [-1.7693965435028076], [-1.749800443649292], [-2.0643398761749268]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,Alex wants Richards to help him paint the walls.,incorrect_nonliteral,likely,"very unlikely, unlikely, neutral, likely, very likely",3.1026347444031375,incorrect_associate,"[[-2.840641498565674], [-2.7036852836608887], [-3.218240261077881], [-2.8099677562713623], [-2.5599682331085205]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-1.7484312057495117], [-1.876992106437683], [-2.0195512771606445], [-1.9046053886413574], [-2.179741859436035]]"
google/flan-t5-xl,0.1,0,2,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,Alex is afraid that Richard will become a better painter than he is. ,incorrect_associate,likely,"very unlikely, unlikely, neutral, likely, very likely",3.2601594708717845,incorrect_associate,"[[-3.4002602100372314], [-2.9388113021850586], [-3.1835036277770996], [-3.00071382522583], [-2.707263708114624]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-2.0141332149505615], [-1.7643224000930786], [-2.0491292476654053], [-1.8611657619476318], [-2.532074213027954]]"
google/flan-t5-xl,0.1,0,3,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Leslie and Jane are chatting at a coffee shop. Leslie asks, ""Who was that man that I saw you with last night?"" Jane responds: ""The latte is unbelievable here.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,She does not want to discuss the topic that Leslie has raised.,target,likely,"very unlikely, unlikely, neutral, likely, very likely",3.0819536503187503,incorrect_nonliteral,"[[-2.2573089599609375], [-2.4078574180603027], [-2.3170855045318604], [-2.3802008628845215], [-2.0853161811828613]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-2.1604342460632324], [-1.765424132347107], [-2.011239528656006], [-1.9357082843780518], [-2.240039110183716]]"
google/flan-t5-xl,0.1,0,3,maxims,"You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.Leslie and Jane are chatting at a coffee shop. Leslie asks, ""Who was that man that I saw you with last night?"" Jane responds: ""The latte is unbelievable here.""Why has the speaker responded like this?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how likely a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",Why has the speaker responded like this?,She thinks that it is the best latte in the town.,incorrect_literal,likely,"very unlikely, unlikely, neutral, likely, very likely",3.2089809732060695,incorrect_nonliteral,"[[-2.5814075469970703], [-2.3620264530181885], [-2.2238073348999023], [-2.2945024967193604], [-2.079178810119629]]","[[-0.973268985748291], [-0.5661458373069763], [-0.6958259344100952], [-0.4122335910797119], [-0.6069589853286743]]","[[-2.395646333694458], [-1.7441625595092773], [-1.9124507904052734], [-2.1070165634155273], [-2.3300254344940186]]"
