model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,scale,rating_options,weighted_options,chosen_option,token_cond_log_probs,prior_token_log_probs,null_prior_token_log_probs
google/flan-t5-xl,0.1,0,1,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Mary's exam was about to start. Her palms were sweaty. Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.575864655772156,target,"[[-9.616860389709473], [-11.102659225463867], [-10.480698585510254], [-7.901072978973389], [-10.172996520996094]]","[[], [], [], [], []]","[[-9.358376502990723], [-10.797694206237793], [-10.368195533752441], [-8.3583402633667], [-9.77783489227295]]"
google/flan-t5-xl,0.1,0,1,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Mary's exam was about to start. Her palms were sweaty. Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.7580169486200337,target,"[[-9.89248275756836], [-10.953119277954102], [-10.989622116088867], [-9.852433204650879], [-11.135320663452148]]","[[], [], [], [], []]","[[-9.044278144836426], [-10.529428482055664], [-10.6174898147583], [-9.956659317016602], [-10.955371856689453]]"
google/flan-t5-xl,0.1,0,2,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Laura got a lot of mail today. Some of her friends had remembered her birthday.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.7430235827857428,target,"[[-10.001938819885254], [-11.488082885742188], [-10.893095970153809], [-8.125320434570312], [-9.663214683532715]]","[[], [], [], [], []]","[[-9.358376502990723], [-10.797694206237793], [-10.368195533752441], [-8.3583402633667], [-9.77783489227295]]"
google/flan-t5-xl,0.1,0,2,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Laura got a lot of mail today. Some of her friends had remembered her birthday.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.751678988551491,target,"[[-10.201936721801758], [-11.040834426879883], [-11.300163269042969], [-10.285688400268555], [-11.17970085144043]]","[[], [], [], [], []]","[[-9.044278144836426], [-10.529428482055664], [-10.6174898147583], [-9.956659317016602], [-10.955371856689453]]"
google/flan-t5-xl,0.1,0,3,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Sometimes a truck drives by the house. The dishes start to rattle.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.067765206872485,target,"[[-9.661337852478027], [-10.969079971313477], [-10.617788314819336], [-9.036665916442871], [-10.763980865478516]]","[[], [], [], [], []]","[[-9.358376502990723], [-10.797694206237793], [-10.368195533752441], [-8.3583402633667], [-9.77783489227295]]"
google/flan-t5-xl,0.1,0,3,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Sometimes a truck drives by the house. The dishes start to rattle.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.493098386665965,target,"[[-9.626835823059082], [-10.930313110351562], [-10.932802200317383], [-10.101972579956055], [-11.138822555541992]]","[[], [], [], [], []]","[[-9.044278144836426], [-10.529428482055664], [-10.6174898147583], [-9.956659317016602], [-10.955371856689453]]"
google/flan-t5-xl,0.1,0,4,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.The lights have been on since last night. The car doesn't start.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.316010390102965,target,"[[-9.521037101745605], [-10.981948852539062], [-10.555375099182129], [-8.455601692199707], [-10.331647872924805]]","[[], [], [], [], []]","[[-9.358376502990723], [-10.797694206237793], [-10.368195533752441], [-8.3583402633667], [-9.77783489227295]]"
google/flan-t5-xl,0.1,0,4,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.The lights have been on since last night. The car doesn't start.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.818570621349079,target,"[[-9.494059562683105], [-10.837607383728027], [-10.66869831085205], [-9.39513874053955], [-10.671792030334473]]","[[], [], [], [], []]","[[-9.044278144836426], [-10.529428482055664], [-10.6174898147583], [-9.956659317016602], [-10.955371856689453]]"
google/flan-t5-xl,0.1,0,5,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.461253975555369,target,"[[-9.64719295501709], [-11.090861320495605], [-10.601496696472168], [-8.25963306427002], [-10.269194602966309]]","[[], [], [], [], []]","[[-9.358376502990723], [-10.797694206237793], [-10.368195533752441], [-8.3583402633667], [-9.77783489227295]]"
google/flan-t5-xl,0.1,0,5,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Susan felt her baby's forehead with her palm. She begged her family doctor to come at once.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.5320795027976106,target,"[[-9.862133026123047], [-10.915129661560059], [-11.067364692687988], [-10.190793991088867], [-11.417935371398926]]","[[], [], [], [], []]","[[-9.044278144836426], [-10.529428482055664], [-10.6174898147583], [-9.956659317016602], [-10.955371856689453]]"
google/flan-t5-xl,0.1,0,6,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Bob was looking forward to the long holiday. He turned on the TV for a weather report.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.0927703602192613,target,"[[-9.560319900512695], [-10.924558639526367], [-10.598798751831055], [-8.857146263122559], [-10.764322280883789]]","[[], [], [], [], []]","[[-9.358376502990723], [-10.797694206237793], [-10.368195533752441], [-8.3583402633667], [-9.77783489227295]]"
google/flan-t5-xl,0.1,0,6,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Bob was looking forward to the long holiday. He turned on the TV for a weather report.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.3256472468265184,target,"[[-9.702251434326172], [-10.839000701904297], [-11.083013534545898], [-10.463401794433594], [-11.423114776611328]]","[[], [], [], [], []]","[[-9.044278144836426], [-10.529428482055664], [-10.6174898147583], [-9.956659317016602], [-10.955371856689453]]"
google/flan-t5-xl,0.1,0,7,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.6400815358794048,target,"[[-9.758367538452148], [-11.269414901733398], [-10.605934143066406], [-7.936264991760254], [-10.016794204711914]]","[[], [], [], [], []]","[[-9.358376502990723], [-10.797694206237793], [-10.368195533752441], [-8.3583402633667], [-9.77783489227295]]"
google/flan-t5-xl,0.1,0,7,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,incoherent,competitor,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",2.678330929958258,target,"[[-10.05686092376709], [-10.968622207641602], [-11.093339920043945], [-10.175735473632812], [-11.309730529785156]]","[[], [], [], [], []]","[[-9.044278144836426], [-10.529428482055664], [-10.6174898147583], [-9.956659317016602], [-10.955371856689453]]"
google/flan-t5-xl,0.1,0,8,coherence,"You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.Cathy worked very hard and became exhausted. She was carried unconscious to the hospital. Is this story coherent or not?
How would you rate the following answer: ","You will read a pair of sentences. Your task is to rate how appropriate the decision whether the pair forms a coherent story is.
How would you rate the following answer: ",Is this story coherent or not?,coherent,target,appropriate,"very inappropriate, inappropriate, neutral, appropriate, very appropriate",3.7335904063476106,target,"[[-9.731475830078125], [-11.264799118041992], [-10.595085144042969], [-7.737275123596191], [-9.589289665222168]]","[[], [], [], [], []]","[[-9.358376502990723], [-10.797694206237793], [-10.368195533752441], [-8.3583402633667], [-9.77783489227295]]"
