model_name,temperature,phenomenon,decoding_scheme,question,seed,item_id,prompt,response,response_option
text-davinci-002,0.1,metaphor,greedy,,1,1,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?


Your answer:
","
Mary is trying to say that the town is dirty and smelly.",target
text-davinci-002,0.1,metaphor,greedy,,1,2,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?


Your answer:
","
Mike is trying to say that their baby is going to be beautiful and loved.",target
text-davinci-002,0.1,metaphor,greedy,,1,3,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?


Your answer:
","
Bob means that the investors are saving up for the future.",target
text-davinci-002,0.1,metaphor,greedy,,1,4,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mark asked his mom what she thought about his new girlfriend. She replied: ""This young lady is 100% polyester."" What does she mean?


Your answer:","
The mother is not impressed with her son's new girlfriend and thinks she is fake.",target
text-davinci-002,0.1,metaphor,greedy,,1,5,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary said to her husband: ""Our kids are pieces of taffy."" What did she mean? 


Your answer:
","
The author is trying to say that Mary loves her children very much and that they are a sweet treat to her.",target
text-davinci-002,0.1,metaphor,greedy,,1,6,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mark saw a lady at the party and said to his friend: ""This lady's jewels are bursting stars."" What did Mark mean?


Your answer:
","
Mark is trying to say that the lady is very beautiful and that her jewelry is very sparkly.",target
text-davinci-002,0.1,metaphor,greedy,,1,7,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Ben was telling his friend about the fashion show that he attended. He said: ""This model was the blue canary at the show."" What did Ben mean? 


Your answer:
","
The phrase ""blue canary"" is a metaphor meaning a beautiful and special woman.",target
text-davinci-002,0.1,metaphor,greedy,,1,8,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Mary said to her granddaughter: ""The queen is our nation's aunt."" What did Mary mean?


Your answer:
","
Mary is trying to say that the queen is related to the nation, and is therefore an important figure.",target
text-davinci-002,0.1,metaphor,greedy,,1,9,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Abby and Kyle were walking along the promenade one night, and they saw a couple smiling at each other. Abby noted: ""This sunset sings to the lovers."" What did Abby mean?


Your answer:
","
Abby meant that the sunset was beautiful and romantic, and it made her think of the couple she saw smiling at each other.",target
text-davinci-002,0.1,metaphor,greedy,,1,10,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Jessica was giving a talk that her mom attended. After the talk, Jessica's mom called her husband and said: ""Jessica sailed towards the finish."" What did she mean?


Your answer:
","
The mother was proud of her daughter and felt that she had done a great job with her talk.",target
text-davinci-002,0.1,metaphor,greedy,,1,11,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Jody and Mark were discussing their daughter's behavior. Mark said: ""She is walking all over her brothers."" What did Mark mean?


Your answer:
","
Mark means that their daughter is bossing her brothers around and that they need to do something about it.",target
text-davinci-002,0.1,metaphor,greedy,,1,12,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

During a business meeting, the general manager of the company said to the financial manager: ""The new accountant that you hired is a juggler."" What did the general manager mean? 


Your answer:
","
The general manager means that the new accountant is good at managing many tasks at the same time.",target
text-davinci-002,0.1,metaphor,greedy,,1,13,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Ken was telling his friend about his shopping experience on Black Friday. Ken said: ""The store that I went to was a jungle."" What did Ken mean?


Your answer:
","
Ken meant that the store was very crowded and chaotic.",target
text-davinci-002,0.1,metaphor,greedy,,1,14,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Janet was telling her friend about the show that she saw last night. Janet said: ""The dancers were butterflies."" What did Janet mean?


Your answer:
","
Janet meant that the dancers were light and graceful.",target
text-davinci-002,0.1,metaphor,greedy,,1,15,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Caitlyn was telling her husband about her new co-worker. Caitlyn said: ""Sally is a block of ice."" What did she mean?


Your answer:
","
Caitlyn is saying that Sally is unfriendly and unapproachable.",target
