model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,shuffled_options,shuffled_option_names,option_numbering,token_cond_log_probs,token_cond_probs,prior_token_log_probs,null_prior_token_log_probs,token_probs,sentence_cond_probs,mean_sentence_cond_probs,prior_sentence_probs,sentence_mi,sentence_surprisal,mean_sentence_surprisal,sentence_mi_surprisal
google/flan-t5-xl,0.1,3,1,maxims,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
1. He wants to avoid going to Japan next week and wants to discuss it with his boss. 
2. He disliked the talk that his boss gave but does not want to criticize his boss.
3. He liked the talk that his boss gave but does not want to tell him about it.
4. He is excited about the upcoming trip to Japan and does not want to talk about anything else.
Your answer:
",Why has the speaker responded like this?,1,target,He wants to avoid going to Japan next week and wants to discuss it with his boss. ,incorrect_associate,1,[-3.1167702674865723],[0.04430001481589271],[-0.973268985748291],[-1.980891227722168],[0.13794624099602673],0.04430001481589271,0.04430001481589271,0.13794624099602673,0.32113970265538944,-3.1167702674865723,-3.1167702674865723,1.573418178579424
google/flan-t5-xl,0.1,3,1,maxims,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
1. He wants to avoid going to Japan next week and wants to discuss it with his boss. 
2. He disliked the talk that his boss gave but does not want to criticize his boss.
3. He liked the talk that his boss gave but does not want to tell him about it.
4. He is excited about the upcoming trip to Japan and does not want to talk about anything else.
Your answer:
",Why has the speaker responded like this?,2,incorrect_literal,He disliked the talk that his boss gave but does not want to criticize his boss.,target,2,[-3.7175705432891846],[0.02429291479704344],[-0.5661458373069763],[-1.4408326148986816],[0.23673057120234017],0.02429291479704344,0.02429291479704344,0.23673057120234017,0.1026184099234045,-3.7175705432891846,-3.7175705432891846,2.5801543530097018
google/flan-t5-xl,0.1,3,1,maxims,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
1. He wants to avoid going to Japan next week and wants to discuss it with his boss. 
2. He disliked the talk that his boss gave but does not want to criticize his boss.
3. He liked the talk that his boss gave but does not want to tell him about it.
4. He is excited about the upcoming trip to Japan and does not want to talk about anything else.
Your answer:
",Why has the speaker responded like this?,3,incorrect_nonliteral,He liked the talk that his boss gave but does not want to tell him about it.,incorrect_nonliteral,3,[-4.006815433502197],[0.018191234287033377],[-0.6958259344100952],[-2.2479352951049805],[0.1056170676702257],0.018191234287033377,0.018191234287033377,0.1056170676702257,0.17223763818015592,-4.006815433502197,-4.006815433502197,1.7824425116805134
google/flan-t5-xl,0.1,3,1,maxims,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Bob is having a lunch meeting with his boss, Mr. James. Mr. James asks Bob: ""Did you like the presentation that I gave at the board meeting yesterday?"" Bob responds: ""I cannot wait for our trip to Japan next week.""","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
1. He wants to avoid going to Japan next week and wants to discuss it with his boss. 
2. He disliked the talk that his boss gave but does not want to criticize his boss.
3. He liked the talk that his boss gave but does not want to tell him about it.
4. He is excited about the upcoming trip to Japan and does not want to talk about anything else.
Your answer:
",Why has the speaker responded like this?,4,incorrect_associate,He is excited about the upcoming trip to Japan and does not want to talk about anything else.,incorrect_literal,4,[-3.727555990219116],[0.024051546277386843],[-0.4122335910797119],[-2.3027477264404297],[0.0999837379777718],0.024051546277386843,0.024051546277386843,0.0999837379777718,0.2405545818134339,-3.727555990219116,-3.727555990219116,1.6187426644346945
google/flan-t5-xl,0.1,3,2,maxims,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" ","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
1. Alex thinks that Richard's painting is mediocre.
2.  Alex is proud of the painting job that he did.
3. Alex is afraid that Richard will become a better painter than he is. 
4. Alex wants Richards to help him paint the walls.
Your answer:
",Why has the speaker responded like this?,1,target,Alex thinks that Richard's painting is mediocre.,target,1,[-2.7633068561553955],[0.06308281726187852],[-0.973268985748291],[-1.6966958045959473],[0.1832881444551944],0.06308281726187852,0.06308281726187852,0.1832881444551944,0.3441729275474192,-2.7633068561553955,-2.7633068561553955,1.6286401184409436
google/flan-t5-xl,0.1,3,2,maxims,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" ","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
1. Alex thinks that Richard's painting is mediocre.
2.  Alex is proud of the painting job that he did.
3. Alex is afraid that Richard will become a better painter than he is. 
4. Alex wants Richards to help him paint the walls.
Your answer:
",Why has the speaker responded like this?,2,incorrect_literal, Alex is proud of the painting job that he did.,incorrect_literal,2,[-2.760159492492676],[0.0632816746026998],[-0.5661458373069763],[-1.2992515563964844],[0.2727358440620817],0.0632816746026998,0.0632816746026998,0.2727358440620817,0.23202551472587252,-2.760159492492676,-2.760159492492676,2.1244226946689726
google/flan-t5-xl,0.1,3,2,maxims,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" ","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
1. Alex thinks that Richard's painting is mediocre.
2.  Alex is proud of the painting job that he did.
3. Alex is afraid that Richard will become a better painter than he is. 
4. Alex wants Richards to help him paint the walls.
Your answer:
",Why has the speaker responded like this?,3,incorrect_nonliteral,Alex is afraid that Richard will become a better painter than he is. ,incorrect_associate,3,[-2.936518907546997],[0.053050079913261786],[-0.6958259344100952],[-1.6368985176086426],[0.19458260190734059],0.053050079913261786,0.053050079913261786,0.19458260190734059,0.2726352684836849,-2.936518907546997,-2.936518907546997,1.7939529396342662
google/flan-t5-xl,0.1,3,2,maxims,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Richard came to visit his friend, Alex. Alex is an artist. Richard brought one of his artworks to Alex and asked Alex: ""What do you think of my painting?"" Alex responds:""Have you noticed that I painted the walls?"" ","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
1. Alex thinks that Richard's painting is mediocre.
2.  Alex is proud of the painting job that he did.
3. Alex is afraid that Richard will become a better painter than he is. 
4. Alex wants Richards to help him paint the walls.
Your answer:
",Why has the speaker responded like this?,4,incorrect_associate,Alex wants Richards to help him paint the walls.,incorrect_nonliteral,4,[-2.991319417953491],[0.050221130329286455],[-0.4122335910797119],[-1.3765558004379272],[0.2524465336932551],0.050221130329286455,0.050221130329286455,0.2524465336932551,0.19893769026874253,-2.991319417953491,-2.991319417953491,2.173046248471624
google/flan-t5-xl,0.1,3,3,maxims,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Leslie and Jane are chatting at a coffee shop. Leslie asks, ""Who was that man that I saw you with last night?"" Jane responds: ""The latte is unbelievable here.""","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
1. She thinks that it is the best latte in the town.
2. A coffee break is not a good time to discuss men.
3. The man who Leslie saw makes unbelievable lattes.
4. She does not want to discuss the topic that Leslie has raised.
Your answer:
",Why has the speaker responded like this?,1,target,She thinks that it is the best latte in the town.,incorrect_literal,1,[-2.3493824005126953],[0.09542808035327169],[-0.973268985748291],[-1.9340020418167114],[0.14456847014595703],0.09542808035327169,0.09542808035327169,0.14456847014595703,0.6600891622974708,-2.3493824005126953,-2.3493824005126953,1.2147776215922683
google/flan-t5-xl,0.1,3,3,maxims,"You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Leslie and Jane are chatting at a coffee shop. Leslie asks, ""Who was that man that I saw you with last night?"" Jane responds: ""The latte is unbelievable here.""","You will read a short story that describes an everyday situation. Your task is to interpret what the character in the story is trying to convey.

Choose one of the following options and return the label of that option.
1. She thinks that it is the best latte in the town.
2. A coffee break is not a good time to discuss men.
3. The man who Leslie saw makes unbelievable lattes.
4. She does not want to discuss the topic that Leslie has raised.
Your answer:
",Why has the speaker responded like this?,2,incorrect_literal,A coffee break is not a good time to discuss men.,incorrect_associate,2,[-1.7609500885009766],[0.17188148360140496],[-0.5661458373069763],[-1.6336033344268799],[0.19522484479745925],0.17188148360140496,0.17188148360140496,0.19522484479745925,0.8804283275508688,-1.7609500885009766,-1.7609500885009766,1.0779545140428928
